SubsetIndex,#FeaturesInSubset,R2_Train_Mean,R2_Train_STD,RMSE_Train_Mean,RMSE_Train_STD,MAE_Train_Mean,MAE_Train_STD,MAPE_Train_Mean,MAPE_Train_STD,R2_Test_Mean,R2_Test_STD,RMSE_Test_Mean,RMSE_Test_STD,MAE_Test_Mean,MAE_Test_STD,MAPE_Test_Mean,MAPE_Test_STD,FeaturesSubsetList,parameters,Use
5142,4,0.913465272,0.009555375,0.299664937,0.012121104,0.206044045,0.009958458,6.297464156,0.189737226,0.788447756,0.031180084,0.467648832,0.030047332,0.339464157,0.019257186,12.6540334,2.087314418,"ATSc11_3,Temperature[K],RDFc17_4,getawayHATSIP2_3",none_matern32,TRUE
99656,4,0.999239145,0.000659354,0.022906307,0.01944532,0.010267907,0.008717059,0.312907941,0.265216562,0.788421752,0.038227924,0.466814627,0.024220752,0.340461992,0.025822664,13.02450409,0.279619029,"Temperature[K],WHIM_P3c_2,getawayHATSIP2_3,getawayRmaxP7_2",constant_exponential,TRUE
91156,4,0.862022546,0.019729609,0.378061427,0.021992498,0.279274125,0.017836675,8.690716445,0.446445429,0.788413944,0.041109167,0.466714167,0.034822486,0.347227945,0.029849289,12.51123917,2.208451304,"Temperature[K],MATSc25_1,MoRSEc2_2,getawayHATSIP2_3",none_squaredexponential,TRUE
100391,4,0.972832951,0.001747545,0.168179278,0.008022561,0.09906175,0.0083713,2.982103552,0.365285144,0.788370571,0.019024905,0.468330094,0.010934745,0.342562243,0.002670169,12.9885213,1.380746781,"Temperature[K],getawayHATSIP2_3,getawayHATSm8_1,getawayRmaxP7_2",linear_rationalquadratic,TRUE
72416,4,0.974325901,0.00199408,0.163448895,0.008030786,0.098414071,0.007383883,2.999390445,0.294987138,0.788262805,0.021795245,0.468667773,0.027788348,0.343573358,0.006334123,13.490976,1.755908637,"EState_VSA6,Temperature[K],getawayHATSIP2_3,getawayRmaxP7_2",linear_rationalquadratic,TRUE
93017,4,0.962315183,0.009291218,0.197104347,0.023952163,0.117275023,0.014426275,3.554866803,0.553357449,0.788057615,0.034407916,0.467915802,0.03542843,0.345021441,0.022477953,13.44723376,2.556412738,"Temperature[K],MATSm16_6,getawayHATSIP2_3,getawayHATSV8_2",constant_exponential,TRUE
72075,4,0.968684616,0.000776811,0.180586654,0.005336527,0.116943966,0.004117465,3.568973805,0.231749966,0.787954084,0.038931486,0.467369165,0.029312974,0.340443051,0.025858531,12.12722757,1.081724472,"EState_VSA6,Temperature[K],MoRSEu4_7,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
96677,4,0.945201282,0.007759657,0.238290044,0.01392035,0.164871689,0.010903988,5.006181118,0.33085063,0.787938101,0.03537603,0.467634376,0.022512592,0.347582832,0.015912405,11.94012763,0.844138173,"Temperature[K],MoRSEu4_7,fr_Al_COO,getawayHATSIP2_3",constant_exponential,TRUE
5119,4,0.989415506,0.003546214,0.103664708,0.017170009,0.059097003,0.011549135,1.765499356,0.327279246,0.787899447,0.03682984,0.467849488,0.036755282,0.333522146,0.020808728,12.79831817,2.323221713,"ATSc11_3,Temperature[K],RDFc14_6,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
90916,4,0.988420843,0.00175903,0.109483234,0.006804597,0.061835089,0.00452653,1.868535224,0.096384011,0.787888836,0.017136095,0.468954479,0.00883166,0.346639273,0.004670625,12.81743241,0.355001582,"Temperature[K],MATSP15_4,getawayHATSIP2_3,getawayRmaxP7_2",none_exponential,TRUE
23806,4,0.867221434,0.008395567,0.371603002,0.008629981,0.277445387,0.006692431,8.538021579,0.283439196,0.787811763,0.033633444,0.468045611,0.027708419,0.342487686,0.017552369,13.35937912,1.465030021,"ATSc17_2,Temperature[K],getawayHV3_3,rho_2",constant_matern52,TRUE
95333,4,0.980225494,0.008837511,0.141045279,0.029832935,0.087636755,0.019476647,2.602240398,0.605714148,0.787665184,0.035422836,0.467905776,0.021322125,0.341804532,0.017252012,12.98950384,0.36212236,"Temperature[K],MoRSEm7_7,getawayHATSIP2_3,getawayHATSm8_1",pureQuadratic_exponential,TRUE
72357,4,0.902155859,0.013635802,0.318461611,0.018529138,0.22082827,0.01460438,7.266748499,0.489101599,0.787487895,0.049956525,0.466882651,0.045682047,0.332737702,0.033394014,13.47619773,1.000373139,"EState_VSA6,Temperature[K],fr_Al_COO,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
5293,4,0.945576752,0.003200034,0.237927263,0.005271611,0.162422775,0.006169113,4.956609168,0.108821152,0.787453858,0.027592697,0.4690484,0.027872461,0.343983617,0.009216623,12.70034996,2.265307427,"ATSc11_3,Temperature[K],getawayHATSIP2_3,getawayHATSc13_3",pureQuadratic_exponential,TRUE
88213,4,0.904521907,0.009919521,0.315136012,0.020597162,0.226221267,0.015524196,7.016665398,0.665594537,0.787364733,0.01595106,0.470320951,0.032953412,0.347855373,0.016832629,13.49210671,2.235770648,"Temperature[K],Ipc,PBFscore_1,rho_2",linear_exponential,TRUE
88669,4,0.832556578,0.020506646,0.416709725,0.019017035,0.314527991,0.01665393,9.912923507,0.254194395,0.787344148,0.038381109,0.468057459,0.02626398,0.354570272,0.020341766,12.80716813,1.521194639,"Temperature[K],MATSEA1_2,MATSc25_1,getawayHATSIP2_3",none_matern52,TRUE
100405,4,0.912000662,0.012643102,0.301982161,0.017308614,0.221916487,0.017616693,7.147617357,0.494934625,0.787294911,0.02145856,0.469313129,0.006872604,0.348667047,0.023203363,13.72172699,1.057279444,"Temperature[K],getawayHATSIP2_3,getawayHTc_1,rho_2",pureQuadratic_matern52,TRUE
91598,4,0.843810607,0.021469229,0.402284626,0.021841209,0.297712412,0.01802332,9.474391061,0.448286875,0.787294166,0.034731318,0.468406048,0.021823587,0.349755107,0.019611213,13.48420085,1.231447993,"Temperature[K],MATSc25_1,fr_Al_COO,getawayHATSIP2_3",linear_matern52,TRUE
56691,4,0.98889814,0.000758064,0.107429647,0.001891782,0.066574618,0.000211566,2.030574767,0.052931203,0.787178956,0.04128739,0.468212734,0.040116222,0.327562758,0.013625937,12.97664863,0.972893162,"BertzCT,Temperature[K],MoRSEV27_3,RDFc14_6",linear_exponential,TRUE
97439,4,0.900476425,0.013721354,0.321130755,0.017171672,0.240117845,0.01730476,7.311231195,0.558588,0.787122146,0.012145753,0.470280706,0.020432092,0.328088857,0.014847046,12.71222769,2.235993889,"Temperature[K],MolWt,WHIM_P3c_2,rho_2",none_squaredexponential,TRUE
88450,4,0.875901876,0.015691121,0.358742921,0.017171759,0.265692359,0.015247623,8.241138288,0.212164539,0.787030174,0.0203682,0.47029379,0.030882573,0.340211016,0.005433967,11.6990267,1.671053375,"Temperature[K],Ipc,getawayHATSIP2_3,getawayHV1_2",none_squaredexponential,TRUE
98200,4,0.865052676,0.014049984,0.374269081,0.013675706,0.277683877,0.012693148,9.143330304,0.286408743,0.787019441,0.029532174,0.469185877,0.021035292,0.345032615,0.011339217,14.41594757,1.329550132,"Temperature[K],PEOE_VSA5,getawayHATSIP2_3,rho_2",linear_matern32,TRUE
94209,4,0.973698874,0.003329501,0.165382182,0.013149822,0.109553429,0.008426397,3.470381784,0.275497745,0.786882558,0.036983205,0.468914191,0.035134319,0.345266484,0.026448793,13.61839065,1.128073546,"Temperature[K],MoRSEc2_2,fr_bicyclic,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
93315,4,0.86372931,0.019765925,0.375680805,0.022135591,0.281335039,0.017547307,8.789766432,0.366332411,0.786843758,0.058186101,0.466562355,0.044827028,0.35439152,0.031462043,12.47290962,0.302884845,"Temperature[K],MoRSEV27_3,MoRSEu4_7,getawayHATSIP2_3",none_squaredexponential,TRUE
93654,4,0.90798537,0.014967211,0.308582877,0.021423114,0.222895533,0.015094509,7.044649533,0.436478332,0.78674099,0.049689853,0.467676332,0.039685486,0.34720174,0.029690089,13.29275303,1.912498843,"Temperature[K],MoRSEV27_3,getawayHATSIP2_3,getawayHm7_3",pureQuadratic_exponential,TRUE
93232,4,0.990858138,0.006244338,0.093338125,0.032749195,0.064783516,0.023664669,1.978457512,0.705276684,0.786732069,0.031780993,0.469214653,0.018281219,0.323843035,0.024638628,11.43042691,0.381907562,"Temperature[K],MoRSEV27_3,MoRSEm7_7,getawayREn1_7",none_exponential,TRUE
95132,4,0.946936542,0.004964456,0.235009028,0.014998846,0.15656354,0.0103607,4.874747334,0.503033553,0.786726425,0.017947151,0.470406839,0.020407525,0.344517918,0.005523134,12.74891032,1.568163407,"Temperature[K],MoRSEm7_7,PNSA3_1,fr_bicyclic",pureQuadratic_matern32,TRUE
95677,4,0.89165112,0.014474938,0.335145829,0.018207126,0.241557166,0.014250749,7.478814126,0.481953409,0.786683815,0.026325707,0.469874283,0.022701807,0.344675913,0.017404132,12.44758081,1.552221721,"Temperature[K],MoRSEu23_7,RDFc17_4,getawayHATSIP2_3",constant_matern32,TRUE
88975,4,0.838017723,0.013208058,0.410263037,0.010725472,0.307283927,0.008658079,9.5899397,0.057044126,0.786679422,0.034735941,0.469091447,0.021825477,0.354370006,0.015993073,12.17907987,0.303021914,"Temperature[K],MATSEA1_2,MoRSEu4_7,getawayHATSIP2_3",none_squaredexponential,TRUE
97303,4,0.995515874,0.000924588,0.068037979,0.006014375,0.041274099,0.004346816,1.22803124,0.118520142,0.786533176,0.051898546,0.46783314,0.051920308,0.305286797,0.024563726,12.66764297,1.37141446,"Temperature[K],MolWt,PEOE_VSA5,rho_1",none_exponential,TRUE
96554,4,0.996397427,0.002712789,0.058452399,0.021020815,0.031381498,0.01181523,0.92547456,0.329402935,0.786354344,0.026847712,0.470150554,0.020627277,0.344311307,0.013384725,12.26758961,1.701306115,"Temperature[K],MoRSEu4_7,RDFc14_6,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
72234,4,0.973275296,0.015978963,0.161207972,0.047597768,0.096300395,0.029937124,3.0724781,1.214903124,0.786282904,0.037271452,0.469591151,0.036386185,0.322089821,0.02054042,13.58377668,2.252741251,"EState_VSA6,Temperature[K],RDFc14_6,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
21839,4,0.959956714,0.0043471,0.203859999,0.007818102,0.128795041,0.009323861,3.91921296,0.174780812,0.786186238,0.037231792,0.469621662,0.033700138,0.332273327,0.030495627,12.97409604,1.023321712,"ATSc17_2,EState_VSA6,Temperature[K],getawayHATSIP2_3",pureQuadratic_exponential,TRUE
94155,4,0.998698795,0.001603396,0.032087255,0.021759906,0.013796602,0.010091013,0.419033891,0.308397417,0.786142719,0.028542918,0.470428877,0.028303957,0.337600803,0.017913019,13.04249329,1.641805401,"Temperature[K],MoRSEc2_2,WHIM_P3c_2,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
91655,4,0.843888351,0.019909389,0.402304306,0.019444957,0.29961692,0.017221769,9.415512531,0.252038296,0.786102361,0.035974786,0.469638136,0.023337543,0.352489728,0.018454163,13.01727353,1.893207197,"Temperature[K],MATSc25_1,getawayHATSIP2_3,getawayHm7_3",constant_matern32,TRUE
87883,4,0.937660825,0.009740697,0.254240333,0.019386564,0.172231477,0.012717301,5.173251961,0.504605081,0.786087415,0.036256694,0.469921847,0.036107829,0.345589076,0.014639182,12.45349243,2.934099113,"Temperature[K],Ipc,MATSm16_6,getawayHATSIP2_3",linear_exponential,TRUE
98189,4,0.930821032,0.012241597,0.267677728,0.023139699,0.181662055,0.013727241,5.552845153,0.598375635,0.786031198,0.036230067,0.470040107,0.037420809,0.341149902,0.020990837,13.11943967,1.721852294,"Temperature[K],PEOE_VSA5,getawayHATSIP2_3,getawayHATSm8_1",linear_exponential,TRUE
93652,4,0.983965394,0.006235372,0.127006818,0.025271977,0.084839143,0.01829068,2.61301407,0.5194533,0.785917324,0.052187278,0.468269857,0.038462492,0.342752474,0.033319656,12.57796724,0.935176258,"Temperature[K],MoRSEV27_3,getawayHATSIP2_3,getawayHV3_3",constant_exponential,TRUE
100106,4,0.967813897,0.007640245,0.182074874,0.018896708,0.116748888,0.014928523,3.581638717,0.327865305,0.785875503,0.034571489,0.469962882,0.020118252,0.347333028,0.029837869,12.21449716,0.739315955,"Temperature[K],fr_bicyclic,getawayHATSIP2_3,getawayHATSIP4_3",pureQuadratic_rationalquadratic,TRUE
88780,4,0.853911068,0.021428883,0.388956092,0.023217051,0.291119168,0.018968711,9.416325317,0.689156429,0.785838582,0.049586546,0.468677814,0.037861864,0.350817381,0.0299751,13.75011072,1.079442141,"Temperature[K],MATSEA1_2,MoRSEV27_3,getawayHATSIP2_3",pureQuadratic_squaredexponential,TRUE
90757,4,0.91228995,0.022149373,0.300005283,0.035326055,0.203934513,0.022958504,6.091379249,0.6570566,0.785836405,0.046673136,0.468985414,0.03554071,0.343641734,0.027218094,12.25810194,1.799983036,"Temperature[K],MATSP15_4,RDFc17_4,getawayHATSIP2_3",constant_matern32,TRUE
99101,4,0.980830186,0.005631227,0.140112643,0.019133856,0.086795898,0.010816016,2.647428704,0.285797745,0.785688784,0.049271699,0.468972935,0.044546883,0.324096844,0.028180013,11.93641737,1.421923025,"Temperature[K],RDFc17_4,getawayHV3_3,getawayREn1_7",constant_exponential,TRUE
93360,4,0.876798008,0.012410049,0.35783179,0.017772116,0.255018194,0.010896702,7.789672688,0.342595751,0.785678201,0.052459659,0.468561707,0.041556134,0.340010896,0.025425112,12.90574758,0.70366668,"Temperature[K],MoRSEV27_3,MolWt,PBFscore_1",none_matern52,TRUE
93425,4,0.91380558,0.019004993,0.297924947,0.029755489,0.214419641,0.022769842,7.004390627,0.754538433,0.785677755,0.046795219,0.469186777,0.038274476,0.343324154,0.030382303,13.62253754,1.337199482,"Temperature[K],MoRSEV27_3,PEOE_VSA5,getawayHATSIP2_3",linear_exponential,TRUE
96577,4,0.898557061,0.0102994,0.324518131,0.011338557,0.225647648,0.008700201,6.841432167,0.042507453,0.78564052,0.03599185,0.470108469,0.021581243,0.346597771,0.016890642,12.4931233,0.576382376,"Temperature[K],MoRSEu4_7,RDFc17_4,getawayHATSIP2_3",none_matern32,TRUE
93511,4,0.914688759,0.022912563,0.296040006,0.036594161,0.20055208,0.022339645,6.327287879,0.8011966,0.785557692,0.049601024,0.46931646,0.052379733,0.316356235,0.032387807,13.13903817,1.420154326,"Temperature[K],MoRSEV27_3,RDFc17_4,rho_1",none_matern32,TRUE
20786,4,0.968804307,0.002479563,0.180189243,0.009704868,0.110803997,0.012852803,3.333006426,0.434478867,0.785428131,0.025655589,0.472176752,0.040567823,0.327489577,0.011920594,12.67013745,2.776894559,"ATSc17_2,BertzCT,Temperature[K],MoRSEm7_7",none_rationalquadratic,TRUE
90415,4,0.99709852,0.001700295,0.053394605,0.015025623,0.02493911,0.005981203,0.759230898,0.194354267,0.785072471,0.03819727,0.470675811,0.030026856,0.338632152,0.026726225,13.00117277,1.11812575,"Temperature[K],MATSP15_4,MoRSEc2_2,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
99023,4,0.871835059,0.017896444,0.364393158,0.020348465,0.259941427,0.016172344,7.940205102,0.407691382,0.784992228,0.047798775,0.469821695,0.037092092,0.340259829,0.032143003,12.82641302,2.087091083,"Temperature[K],RDFc17_4,getawayHATSIP2_3,getawayHm7_3",none_matern32,TRUE
97689,4,0.993596211,0.00103896,0.081526203,0.007877267,0.046043434,0.005640804,1.503816181,0.115330482,0.784984635,0.026410695,0.471890821,0.027579587,0.336046955,0.010302363,13.86288542,2.506571091,"Temperature[K],PBFscore_1,RDFc14_6,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
89308,4,0.841752673,0.015868588,0.40534415,0.014493119,0.299962262,0.010320804,9.337193866,0.266070186,0.784963223,0.034940953,0.471070992,0.026910468,0.354006961,0.018582458,13.05166883,2.062036828,"Temperature[K],MATSEA1_2,getawayHATSIP2_3,getawayHATSc13_3",pureQuadratic_rationalquadratic,TRUE
95181,4,0.91266733,0.017643331,0.300251984,0.027045073,0.204136655,0.020932679,6.20838147,0.673998002,0.784934605,0.043283781,0.470473305,0.040172258,0.337879432,0.026584736,12.2537718,2.600175454,"Temperature[K],MoRSEm7_7,RDFc17_4,getawayHATSIP2_3",none_matern32,TRUE
97990,4,0.997708758,0.001346911,0.047347933,0.014151619,0.027676559,0.008095632,0.838188087,0.238006167,0.784932368,0.036212435,0.472595964,0.054930116,0.325457082,0.01093851,13.52779552,2.655517747,"Temperature[K],PEOE_VSA5,PNSA3_1,getawayHATSIP2_3",linear_exponential,TRUE
94246,4,0.999998755,8.62E-07,0.001065127,0.000463088,0.000264752,1.11E-05,0.009020416,0.001276393,0.784652923,0.041460783,0.471049495,0.041074393,0.340317227,0.027137925,13.15234862,1.645006052,"Temperature[K],MoRSEc2_2,getawayHATSIP2_3,getawayHV1_2",none_exponential,TRUE
87954,4,0.929404622,0.013308169,0.270532195,0.029471147,0.189672524,0.023690834,5.682935738,0.865176322,0.784594271,0.030267498,0.471883513,0.024659766,0.347620404,0.016011802,12.23925124,2.653559484,"Temperature[K],Ipc,MoRSEc2_2,getawayHATSIP2_3",none_matern32,TRUE
4867,4,0.952677215,0.013449446,0.220388161,0.030996709,0.146063861,0.023871824,4.509607773,0.708175791,0.784590633,0.015803679,0.472653012,0.006760949,0.336143207,0.009253676,13.07672167,1.976342563,"ATSc11_3,Temperature[K],MoRSEm7_7,getawayHATSIP2_3",constant_matern32,TRUE
92795,4,0.941631198,0.013327484,0.245358771,0.025749232,0.164273742,0.018724299,4.991176232,0.651843692,0.784456471,0.032253361,0.472217327,0.036053902,0.341195025,0.014877812,13.36975377,2.053944234,"Temperature[K],MATSm16_6,PEOE_VSA5,getawayHATSIP2_3",linear_exponential,TRUE
23723,4,0.932005745,0.001454596,0.26603222,0.001683795,0.182019727,0.005982061,5.540157005,0.180609791,0.784222475,0.035832119,0.471937105,0.032771706,0.344102211,0.022563371,13.08437021,2.596891482,"ATSc17_2,Temperature[K],getawayHATSIP2_3,getawayHm7_3",linear_exponential,TRUE
93373,4,0.988579298,0.005314413,0.107509876,0.026259121,0.067553287,0.016394769,2.065095655,0.552808903,0.784209304,0.040392825,0.471410563,0.03040344,0.331177311,0.022506353,12.54941709,0.871078019,"Temperature[K],MoRSEV27_3,MolWt,getawayHATSIP4_3",pureQuadratic_exponential,TRUE
99785,4,0.945035806,0.009178255,0.238429375,0.016328598,0.16550814,0.012990788,5.184861888,0.522951204,0.784112976,0.045182961,0.470930693,0.032170814,0.353633158,0.022631359,12.97418097,0.891629624,"Temperature[K],c_3,fr_bicyclic,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
95273,4,0.999509669,0.000847769,0.013522514,0.021946332,0.008317487,0.013936061,0.251901565,0.421571974,0.784092824,0.023846593,0.472768496,0.015854625,0.330864279,0.013414314,12.35640673,1.147097352,"Temperature[K],MoRSEm7_7,c_3,getawayREn1_7",constant_exponential,TRUE
95777,4,0.8694656,0.015021174,0.36811683,0.017908006,0.26972316,0.014030443,8.536569256,0.666347156,0.784080186,0.026473089,0.47271157,0.021226903,0.349828999,0.020813849,11.80478346,1.991061289,"Temperature[K],MoRSEu23_7,fr_Al_COO,getawayHATSIP2_3",none_matern32,TRUE
100107,4,0.93141228,0.009521203,0.266669467,0.015162873,0.184595598,0.012952802,5.679332729,0.644356971,0.784027704,0.020960573,0.472964152,0.006347951,0.349107024,0.015487154,13.37293015,0.124426025,"Temperature[K],fr_bicyclic,getawayHATSIP2_3,getawayHATSV8_2",pureQuadratic_rationalquadratic,TRUE
98154,4,0.886265242,0.017151674,0.343140502,0.020830446,0.249521368,0.0193623,8.12869053,0.755610911,0.783985469,0.027893981,0.472639819,0.018103706,0.349168783,0.018971824,13.89879082,0.544658939,"Temperature[K],PEOE_VSA5,fr_bicyclic,getawayHATSIP2_3",linear_exponential,TRUE
96728,4,0.932356874,0.011216513,0.264488509,0.01829169,0.183744454,0.015897657,5.603783644,0.394247352,0.783944551,0.038543851,0.471808752,0.02528375,0.354153995,0.015863892,11.97318858,1.220324349,"Temperature[K],MoRSEu4_7,getawayHATSIP2_3,getawayHATSc13_3",linear_exponential,TRUE
100429,4,0.867995083,0.021121955,0.369563467,0.024187694,0.275516992,0.022308654,8.781823365,0.473526446,0.783885753,0.025762022,0.472921443,0.017984625,0.350378038,0.016212883,13.14029426,1.304341763,"Temperature[K],getawayHATSIP2_3,getawayHV4_2,rho_2",none_matern52,TRUE
100416,4,0.971966295,0.009437623,0.169230029,0.030630054,0.112684965,0.021866467,3.428529629,0.752456544,0.783825306,0.044857381,0.471386391,0.032480503,0.345211518,0.028120091,12.14675767,0.747485558,"Temperature[K],getawayHATSIP2_3,getawayHV3_3,getawayHm7_3",none_exponential,TRUE
72408,4,0.911816972,0.013436588,0.302128279,0.018683737,0.207542401,0.017768505,6.378033677,0.414378968,0.783798204,0.038065861,0.472062637,0.027687402,0.338461225,0.031063974,12.60625208,1.069818227,"EState_VSA6,Temperature[K],getawayHATSIP2_3,getawayHATSc13_3",pureQuadratic_exponential,TRUE
4615,4,0.993183177,0.007328467,0.066735409,0.06108499,0.038927788,0.036531237,1.154938983,1.081264153,0.783689801,0.040515512,0.471930126,0.027800492,0.344189951,0.017579846,12.62458038,0.624168128,"ATSc11_3,Temperature[K],MATSP15_4,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
99021,4,0.981549312,0.012925984,0.133155304,0.045112047,0.081144705,0.030058072,2.446765819,0.9639597,0.783579711,0.050673741,0.471079632,0.038282954,0.33433752,0.028554113,12.15765767,0.837524664,"Temperature[K],RDFc17_4,getawayHATSIP2_3,getawayHV3_3",none_exponential,TRUE
72257,4,0.936242752,0.011070733,0.256727412,0.019123433,0.167419425,0.013169813,5.204894274,0.30009838,0.783537384,0.026185197,0.473222825,0.01486317,0.334662295,0.022801361,12.68069178,1.477141191,"EState_VSA6,Temperature[K],RDFc17_4,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
95158,4,0.998324934,0.001691041,0.035046568,0.027991665,0.019232778,0.015618765,0.571129788,0.457373845,0.783427833,0.036690372,0.472500476,0.022011874,0.33227474,0.021020113,13.45167369,1.406194047,"Temperature[K],MoRSEm7_7,RDFc14_6,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
94069,4,0.998364707,0.001743453,0.033481723,0.029638326,0.016341455,0.014800809,0.499279011,0.449439676,0.783281177,0.038451148,0.472894498,0.039211737,0.34159462,0.023642489,13.52508553,1.963375379,"Temperature[K],MoRSEc2_2,RDFc14_6,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
89046,4,0.997069695,0.000506559,0.055157193,0.005652686,0.033490353,0.004264521,0.980236355,0.13245404,0.783222485,0.058195448,0.470726062,0.055760989,0.309674418,0.028795745,12.53302535,0.953169265,"Temperature[K],MATSEA1_2,MolWt,rho_1",pureQuadratic_exponential,TRUE
93189,4,0.9995486,0.000720266,0.015063712,0.018626879,0.008800129,0.011211331,0.260840975,0.330670151,0.783003931,0.025756437,0.473972532,0.021911888,0.343390688,0.007486275,12.11876837,2.013816828,"Temperature[K],MoRSEV27_3,MoRSEm20_1,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
100396,4,0.999978527,2.79E-05,0.003755305,0.003406307,0.001874734,0.001714076,0.060995293,0.056764626,0.782935647,0.024037581,0.473963871,0.009316899,0.354158711,0.020453127,13.34767314,0.45352654,"Temperature[K],getawayHATSIP2_3,getawayHTc_1,getawayHV1_2",constant_exponential,TRUE
89047,4,0.87063654,0.009718418,0.366676251,0.007821515,0.274338676,0.005917969,8.557292852,0.263850854,0.78293352,0.021568767,0.474264922,0.016996614,0.340653201,0.015881205,14.09065491,1.172804659,"Temperature[K],MATSEA1_2,MolWt,rho_2",constant_matern32,TRUE
95834,4,0.878635711,0.011856998,0.354986891,0.011682445,0.262707953,0.008317981,8.00513292,0.204580069,0.782909123,0.045079427,0.472367394,0.031823431,0.355607917,0.026367896,12.13458109,0.885825905,"Temperature[K],MoRSEu23_7,getawayHATSIP2_3,getawayHm7_3",constant_matern32,TRUE
95828,4,0.928227633,0.015632769,0.271866864,0.026735604,0.194851027,0.020184997,5.958734472,0.605862242,0.782883643,0.041306471,0.472878442,0.035534181,0.352170121,0.024709077,12.15262491,2.127431743,"Temperature[K],MoRSEu23_7,getawayHATSIP2_3,getawayHATSc13_3",pureQuadratic_exponential,TRUE
23717,4,0.924478833,0.01049134,0.279729836,0.015606768,0.191601868,0.013217448,5.774893099,0.363259572,0.782791651,0.032399087,0.473853807,0.031516253,0.345392681,0.018071499,13.08432365,2.639861984,"ATSc17_2,Temperature[K],getawayHATSIP2_3,getawayHATSc13_3",linear_exponential,TRUE
91580,4,0.853113532,0.020143374,0.390129819,0.021258477,0.291800891,0.015199801,9.150316123,0.223395882,0.782677441,0.03593791,0.473535301,0.028558262,0.352897445,0.018085797,12.97463784,1.390852352,"Temperature[K],MATSc25_1,c_3,getawayHATSIP2_3",none_squaredexponential,TRUE
97628,4,0.925439167,0.007247955,0.278245062,0.009068159,0.201563584,0.006072105,6.102155094,0.11164839,0.78267343,0.047700545,0.472483029,0.041642993,0.323713879,0.01379613,13.26177487,1.769026194,"Temperature[K],MolWt,k_1,rho_2",linear_matern32,TRUE
100376,4,0.956999295,0.015753713,0.209291398,0.036477126,0.14049536,0.026927918,4.282447624,0.927351196,0.78264547,0.051871992,0.471963198,0.037882102,0.347969746,0.03268223,11.83877551,0.406045483,"Temperature[K],getawayHATSIP2_3,getawayHATSc13_3,getawayHV3_3",linear_exponential,TRUE
88378,4,0.893788887,0.010880993,0.33205272,0.011957719,0.238053432,0.007524569,7.190537066,0.098973885,0.782534926,0.039695414,0.473248075,0.025413187,0.354523485,0.01611935,11.77069265,0.258729549,"Temperature[K],Ipc,c_3,getawayHATSIP2_3",none_matern32,TRUE
94999,4,0.992583462,0.00182761,0.087266616,0.009838687,0.055290827,0.006136101,1.65983934,0.140373689,0.782521058,0.035277665,0.473595795,0.022584424,0.350288334,0.016080216,12.15291134,0.672576958,"Temperature[K],MoRSEm7_7,MoRSEu4_7,getawayHATSIP2_3",none_exponential,TRUE
23801,4,0.996737819,0.004434765,0.044539539,0.045755221,0.025479188,0.026546756,0.789598095,0.816674132,0.782303771,0.032512595,0.474189404,0.02391105,0.331909549,0.020053096,12.49190225,0.1959036,"ATSc17_2,Temperature[K],getawayHV3_3,getawayREn1_7",constant_exponential,TRUE
91653,4,0.875362643,0.015364593,0.359508798,0.016716716,0.266631167,0.01360922,8.128230263,0.269908731,0.782223083,0.042360961,0.473359742,0.028201663,0.360124121,0.02535071,11.59552466,0.069017654,"Temperature[K],MATSc25_1,getawayHATSIP2_3,getawayHV3_3",none_matern52,TRUE
72147,4,0.895866923,0.012655671,0.328716073,0.015838817,0.241293267,0.012265838,7.632619069,0.542183796,0.782180924,0.041404595,0.47343287,0.027964219,0.345493084,0.024486557,13.40394554,1.184032916,"EState_VSA6,Temperature[K],MolWt,rho_2",linear_matern32,TRUE
95057,4,0.999044362,0.000943676,0.025825825,0.022346542,0.013060153,0.011426016,0.392789214,0.343082945,0.782157088,0.023101764,0.474987017,0.0157631,0.340045851,0.010916817,12.28994298,0.899482138,"Temperature[K],MoRSEm7_7,MolWt,getawayHATSIP4_3",pureQuadratic_rationalquadratic,TRUE
87283,4,0.999993084,1.16E-06,0.002677574,0.000234768,0.000560133,2.01E-05,0.02383994,0.001589998,0.782116877,0.039607893,0.473757264,0.02723382,0.332744057,0.020271587,12.78170592,1.258661024,"Temperature[K],FPSA3_1,MolWt,rho_2",pureQuadratic_ardexponential,TRUE
