SubsetIndex,#FeaturesInSubset,R2_Train_Mean,R2_Train_STD,RMSE_Train_Mean,RMSE_Train_STD,MAE_Train_Mean,MAE_Train_STD,MAPE_Train_Mean,MAPE_Train_STD,R2_Test_Mean,R2_Test_STD,RMSE_Test_Mean,RMSE_Test_STD,MAE_Test_Mean,MAE_Test_STD,MAPE_Test_Mean,MAPE_Test_STD,FeaturesSubsetList,parameters,Use
6525,3,0.949204886,0.008114439,0.229556912,0.020905857,0.161443236,0.016071798,5.023734514,0.640670185,0.812687326,0.032640854,0.44069803,0.04835104,0.31707065,0.024141245,13.41726155,2.633622252,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",constant_rationalquadratic,FALSE
6155,3,0.970146044,0.011277181,0.174147026,0.030283925,0.109817542,0.021419525,3.304482048,0.575131129,0.812245686,0.028598439,0.440290007,0.02064525,0.320481581,0.012800222,11.71777003,2.224110895,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3",pureQuadratic_rationalquadratic,FALSE
6525,3,0.945861166,0.009376734,0.237074262,0.024259697,0.167881237,0.019589678,5.266101391,0.827625334,0.812226518,0.036215136,0.440981574,0.051645261,0.317311065,0.027332117,13.53208375,2.750525078,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",none_rationalquadratic,FALSE
6155,3,0.979015031,0.008272408,0.145714625,0.026285675,0.092903972,0.017056104,2.758716465,0.457856431,0.812226426,0.025850229,0.440531435,0.017825282,0.319060974,0.011251938,11.56790597,1.891011812,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3",constant_exponential,FALSE
6529,3,0.982590433,0.003218749,0.134106522,0.010827101,0.084707173,0.006577251,2.610825658,0.18373618,0.81221312,0.076498698,0.435888512,0.096852074,0.279259159,0.037521536,12.76076928,2.296793796,"Temperature[K],getawayHATSIP2_3,rho_1",constant_ardmatern32,FALSE
3605,3,0.94846006,0.012534851,0.230171425,0.025758062,0.160245502,0.022442108,4.841334771,0.708331231,0.812118245,0.036095299,0.440163186,0.041889307,0.311392464,0.021146137,12.71051458,2.806423732,"BertzCT,Temperature[K],getawayHATSIP2_3",constant_matern52,FALSE
3605,3,0.938607076,0.002262274,0.252821764,0.007509026,0.179937184,0.008031642,5.494625319,0.496436099,0.81174149,0.038997447,0.440295181,0.044765446,0.311807662,0.022065638,12.57131609,1.723799445,"BertzCT,Temperature[K],getawayHATSIP2_3",none_matern52,FALSE
3605,3,0.967862647,0.005587476,0.182254994,0.013511521,0.119045576,0.009155927,3.568968226,0.229457893,0.811581809,0.014191782,0.442072194,0.011122067,0.31311169,0.016265995,12.87974782,2.583755311,"BertzCT,Temperature[K],getawayHATSIP2_3",pureQuadratic_squaredexponential,FALSE
6525,3,0.941232251,0.003603083,0.247373862,0.011825906,0.176969024,0.009473628,5.560509952,0.471027039,0.811242658,0.041550676,0.441683945,0.056679311,0.31676777,0.029917956,13.66976546,3.207485271,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",linear_matern52,FALSE
6525,3,0.918125743,0.007801002,0.291664269,0.011396745,0.214985905,0.008411058,6.961279307,0.405532437,0.810664977,0.018997819,0.443484742,0.031579211,0.314702692,0.020950279,13.23017714,1.16082977,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",constant_squaredexponential,FALSE
6155,3,0.924111732,0.014830286,0.279821458,0.023767477,0.194437276,0.016961725,5.782492887,0.425111709,0.809485461,0.027766074,0.443586525,0.017766374,0.321724433,0.015570891,12.13541879,2.155546172,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3",none_matern32,FALSE
6155,3,0.907080711,0.015034897,0.31003467,0.020780807,0.219700167,0.015303003,6.55288163,0.362375858,0.809062922,0.024932964,0.444265909,0.012702182,0.324095258,0.013850316,11.98606664,1.938761446,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3",none_matern52,FALSE
6155,3,0.966524026,0.006761138,0.18592646,0.016044884,0.118006827,0.009953253,3.541664599,0.220010161,0.808543009,0.025759521,0.444946966,0.02129097,0.323420591,0.010691648,11.17677142,1.492083667,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3",linear_rationalquadratic,FALSE
6525,3,0.929969279,0.004821394,0.269852124,0.006762775,0.195610856,0.003937641,6.111980949,0.197738021,0.808011307,0.025987961,0.44608448,0.035235776,0.314197211,0.023203608,12.82442155,1.540527496,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",none_matern52,FALSE
6410,3,0.988437741,0.001977434,0.1094055,0.008225417,0.070219492,0.005822875,2.090707287,0.107500709,0.807389671,0.011028749,0.447094933,0.007099863,0.325666542,0.016024301,12.06137333,1.981030434,"Temperature[K],VSA_EState8,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
6155,3,0.979982226,0.004198254,0.143785404,0.013901603,0.091861151,0.008863607,2.77134378,0.221994212,0.806053275,0.027928111,0.447714273,0.024239664,0.32383736,0.013414433,12.31292573,2.952668413,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3",pureQuadratic_exponential,FALSE
6529,3,0.955300304,0.005195134,0.21555093,0.014655559,0.152954924,0.011955443,4.854261633,0.53642575,0.805359947,0.095437187,0.442733061,0.116272288,0.275196311,0.039429483,13.30007054,4.579017531,"Temperature[K],getawayHATSIP2_3,rho_1",constant_squaredexponential,FALSE
6525,3,0.993318456,0.000939008,0.083308121,0.006930832,0.050245813,0.003500213,1.602145261,0.15963153,0.803847236,0.026765743,0.45081708,0.034762607,0.329105986,0.022102401,12.79363258,2.715203302,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",pureQuadratic_ardexponential,FALSE
6529,3,0.96569811,0.001771865,0.18894528,0.005902422,0.13087612,0.004415645,3.994028552,0.167023373,0.80341217,0.078639901,0.446186505,0.09737189,0.274940236,0.035679076,12.40867811,1.884310586,"Temperature[K],getawayHATSIP2_3,rho_1",none_matern52,FALSE
6242,3,0.997980394,0.001870067,0.0403088,0.025578706,0.016289527,0.011005034,0.577479496,0.379980037,0.802707379,0.031969439,0.451110443,0.019604887,0.313550071,0.019384171,12.46191794,2.19344428,"Temperature[K],MolWt,getawayHATSIP2_3",pureQuadratic_ardexponential,TRUE
6525,3,0.977324337,0.003542693,0.153398328,0.013789469,0.095021217,0.008600578,3.045143804,0.394813428,0.801978283,0.023463364,0.453172357,0.031682088,0.331042139,0.018517644,12.89139947,2.991856408,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",pureQuadratic_ardrationalquadratic,FALSE
6525,3,0.995789828,0.002435992,0.064695171,0.019535985,0.038670626,0.012043933,1.224965346,0.430218249,0.80139809,0.037105405,0.453617937,0.052110224,0.327174192,0.027671342,13.50200925,3.944991498,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",none_ardexponential,FALSE
6242,3,0.994225668,0.003146087,0.074997589,0.021744214,0.034692043,0.009845979,1.264553478,0.314264888,0.801095019,0.025697884,0.45348026,0.013819722,0.313117083,0.013952512,12.33211055,2.190922833,"Temperature[K],MolWt,getawayHATSIP2_3",pureQuadratic_ardrationalquadratic,FALSE
6525,3,0.99650079,0.002238102,0.058689125,0.019438589,0.034739255,0.011821993,1.101306253,0.42376698,0.800585879,0.036696888,0.454560514,0.051478717,0.32814223,0.027305858,13.53505403,3.932872321,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",constant_ardexponential,FALSE
6242,3,0.977527899,0.010061091,0.150385494,0.031147273,0.098628366,0.020176947,2.960203563,0.589378561,0.800398495,0.032217285,0.453854402,0.025015171,0.324038227,0.025808819,13.02887059,1.407553789,"Temperature[K],MolWt,getawayHATSIP2_3",pureQuadratic_rationalquadratic,FALSE
6525,3,0.975748167,0.001335934,0.158913619,0.007029791,0.100007131,0.004743405,3.217166892,0.303431608,0.799996529,0.022962442,0.455367747,0.028988619,0.331754978,0.017069746,12.97980982,2.993499701,"Temperature[K],getawayHATSIP2_3,getawayREn1_7",pureQuadratic_ardmatern32,FALSE
6155,3,0.958062512,0.010143053,0.207800966,0.022050983,0.135243754,0.014572492,4.116820498,0.316323225,0.797759362,0.033118003,0.456778537,0.024154331,0.330352464,0.017092527,13.06602826,3.039352296,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3",pureQuadratic_matern32,FALSE
