Feature1,Feature2,Feature3
EState_VSA6,c_3,getawayHATSV8_2
EState_VSA6,c_3,getawayHATSc13_3
EState_VSA6,c_3,getawayHATSm8_1
EState_VSA6,c_3,getawayHTc_1
EState_VSA6,c_3,getawayHV1_2
EState_VSA6,c_3,getawayHV3_3
EState_VSA6,c_3,getawayHV4_2
EState_VSA6,c_3,getawayHm7_3
EState_VSA6,c_3,getawayREn1_7
EState_VSA6,c_3,getawayRmaxP7_2
EState_VSA6,c_3,k3_2
EState_VSA6,c_3,k_1
EState_VSA6,c_3,rho_1
EState_VSA6,c_3,rho_2
EState_VSA6,fr_Al_COO,fr_bicyclic
EState_VSA6,fr_Al_COO,getawayHATSEn6_2
EState_VSA6,fr_Al_COO,getawayHATSIP2_3
EState_VSA6,fr_Al_COO,getawayHATSIP4_3
EState_VSA6,fr_Al_COO,getawayHATSV8_2
EState_VSA6,fr_Al_COO,getawayHATSc13_3
EState_VSA6,fr_Al_COO,getawayHATSm8_1
EState_VSA6,fr_Al_COO,getawayHTc_1
EState_VSA6,fr_Al_COO,getawayHV1_2
EState_VSA6,fr_Al_COO,getawayHV3_3
EState_VSA6,fr_Al_COO,getawayHV4_2
EState_VSA6,fr_Al_COO,getawayHm7_3
EState_VSA6,fr_Al_COO,getawayREn1_7
EState_VSA6,fr_Al_COO,getawayRmaxP7_2
EState_VSA6,fr_Al_COO,k3_2
EState_VSA6,fr_Al_COO,k_1
EState_VSA6,fr_Al_COO,rho_1
EState_VSA6,fr_Al_COO,rho_2
EState_VSA6,fr_bicyclic,getawayHATSEn6_2
EState_VSA6,fr_bicyclic,getawayHATSIP2_3
EState_VSA6,fr_bicyclic,getawayHATSIP4_3
EState_VSA6,fr_bicyclic,getawayHATSV8_2
EState_VSA6,fr_bicyclic,getawayHATSc13_3
EState_VSA6,fr_bicyclic,getawayHATSm8_1
EState_VSA6,fr_bicyclic,getawayHTc_1
EState_VSA6,fr_bicyclic,getawayHV1_2
EState_VSA6,fr_bicyclic,getawayHV3_3
EState_VSA6,fr_bicyclic,getawayHV4_2
EState_VSA6,fr_bicyclic,getawayHm7_3
EState_VSA6,fr_bicyclic,getawayREn1_7
EState_VSA6,fr_bicyclic,getawayRmaxP7_2
EState_VSA6,fr_bicyclic,k3_2
EState_VSA6,fr_bicyclic,k_1
EState_VSA6,fr_bicyclic,rho_1
EState_VSA6,fr_bicyclic,rho_2
EState_VSA6,getawayHATSEn6_2,getawayHATSIP2_3
EState_VSA6,getawayHATSEn6_2,getawayHATSIP4_3
EState_VSA6,getawayHATSEn6_2,getawayHATSV8_2
EState_VSA6,getawayHATSEn6_2,getawayHATSc13_3
EState_VSA6,getawayHATSEn6_2,getawayHATSm8_1
EState_VSA6,getawayHATSEn6_2,getawayHTc_1
EState_VSA6,getawayHATSEn6_2,getawayHV1_2
EState_VSA6,getawayHATSEn6_2,getawayHV3_3
EState_VSA6,getawayHATSEn6_2,getawayHV4_2
EState_VSA6,getawayHATSEn6_2,getawayHm7_3
EState_VSA6,getawayHATSEn6_2,getawayREn1_7
EState_VSA6,getawayHATSEn6_2,getawayRmaxP7_2
EState_VSA6,getawayHATSEn6_2,k3_2
EState_VSA6,getawayHATSEn6_2,k_1
EState_VSA6,getawayHATSEn6_2,rho_1
EState_VSA6,getawayHATSEn6_2,rho_2
EState_VSA6,getawayHATSIP2_3,getawayHATSIP4_3
EState_VSA6,getawayHATSIP2_3,getawayHATSV8_2
EState_VSA6,getawayHATSIP2_3,getawayHATSc13_3
EState_VSA6,getawayHATSIP2_3,getawayHATSm8_1
EState_VSA6,getawayHATSIP2_3,getawayHTc_1
EState_VSA6,getawayHATSIP2_3,getawayHV1_2
EState_VSA6,getawayHATSIP2_3,getawayHV3_3
EState_VSA6,getawayHATSIP2_3,getawayHV4_2
EState_VSA6,getawayHATSIP2_3,getawayHm7_3
EState_VSA6,getawayHATSIP2_3,getawayREn1_7
EState_VSA6,getawayHATSIP2_3,getawayRmaxP7_2
EState_VSA6,getawayHATSIP2_3,k3_2
EState_VSA6,getawayHATSIP2_3,k_1
EState_VSA6,getawayHATSIP2_3,rho_1
EState_VSA6,getawayHATSIP2_3,rho_2
EState_VSA6,getawayHATSIP4_3,getawayHATSV8_2
EState_VSA6,getawayHATSIP4_3,getawayHATSc13_3
EState_VSA6,getawayHATSIP4_3,getawayHATSm8_1
EState_VSA6,getawayHATSIP4_3,getawayHTc_1
EState_VSA6,getawayHATSIP4_3,getawayHV1_2
EState_VSA6,getawayHATSIP4_3,getawayHV3_3
EState_VSA6,getawayHATSIP4_3,getawayHV4_2
EState_VSA6,getawayHATSIP4_3,getawayHm7_3
EState_VSA6,getawayHATSIP4_3,getawayREn1_7
EState_VSA6,getawayHATSIP4_3,getawayRmaxP7_2
EState_VSA6,getawayHATSIP4_3,k3_2
EState_VSA6,getawayHATSIP4_3,k_1
EState_VSA6,getawayHATSIP4_3,rho_1
EState_VSA6,getawayHATSIP4_3,rho_2
EState_VSA6,getawayHATSV8_2,getawayHATSc13_3
EState_VSA6,getawayHATSV8_2,getawayHATSm8_1
EState_VSA6,getawayHATSV8_2,getawayHTc_1
EState_VSA6,getawayHATSV8_2,getawayHV1_2
EState_VSA6,getawayHATSV8_2,getawayHV3_3
EState_VSA6,getawayHATSV8_2,getawayHV4_2
EState_VSA6,getawayHATSV8_2,getawayHm7_3
EState_VSA6,getawayHATSV8_2,getawayREn1_7
EState_VSA6,getawayHATSV8_2,getawayRmaxP7_2
EState_VSA6,getawayHATSV8_2,k3_2
EState_VSA6,getawayHATSV8_2,k_1
EState_VSA6,getawayHATSV8_2,rho_1
EState_VSA6,getawayHATSV8_2,rho_2
EState_VSA6,getawayHATSc13_3,getawayHATSm8_1
EState_VSA6,getawayHATSc13_3,getawayHTc_1
EState_VSA6,getawayHATSc13_3,getawayHV1_2
EState_VSA6,getawayHATSc13_3,getawayHV3_3
EState_VSA6,getawayHATSc13_3,getawayHV4_2
EState_VSA6,getawayHATSc13_3,getawayHm7_3
EState_VSA6,getawayHATSc13_3,getawayREn1_7
EState_VSA6,getawayHATSc13_3,getawayRmaxP7_2
EState_VSA6,getawayHATSc13_3,k3_2
EState_VSA6,getawayHATSc13_3,k_1
EState_VSA6,getawayHATSc13_3,rho_1
EState_VSA6,getawayHATSc13_3,rho_2
EState_VSA6,getawayHATSm8_1,getawayHTc_1
EState_VSA6,getawayHATSm8_1,getawayHV1_2
EState_VSA6,getawayHATSm8_1,getawayHV3_3
EState_VSA6,getawayHATSm8_1,getawayHV4_2
EState_VSA6,getawayHATSm8_1,getawayHm7_3
EState_VSA6,getawayHATSm8_1,getawayREn1_7
EState_VSA6,getawayHATSm8_1,getawayRmaxP7_2
EState_VSA6,getawayHATSm8_1,k3_2
EState_VSA6,getawayHATSm8_1,k_1
EState_VSA6,getawayHATSm8_1,rho_1
EState_VSA6,getawayHATSm8_1,rho_2
EState_VSA6,getawayHTc_1,getawayHV1_2
EState_VSA6,getawayHTc_1,getawayHV3_3
EState_VSA6,getawayHTc_1,getawayHV4_2
EState_VSA6,getawayHTc_1,getawayHm7_3
EState_VSA6,getawayHTc_1,getawayREn1_7
EState_VSA6,getawayHTc_1,getawayRmaxP7_2
EState_VSA6,getawayHTc_1,k3_2
EState_VSA6,getawayHTc_1,k_1
EState_VSA6,getawayHTc_1,rho_1
EState_VSA6,getawayHTc_1,rho_2
EState_VSA6,getawayHV1_2,getawayHV3_3
EState_VSA6,getawayHV1_2,getawayHV4_2
EState_VSA6,getawayHV1_2,getawayHm7_3
EState_VSA6,getawayHV1_2,getawayREn1_7
EState_VSA6,getawayHV1_2,getawayRmaxP7_2
EState_VSA6,getawayHV1_2,k3_2
EState_VSA6,getawayHV1_2,k_1
EState_VSA6,getawayHV1_2,rho_1
EState_VSA6,getawayHV1_2,rho_2
EState_VSA6,getawayHV3_3,getawayHV4_2
EState_VSA6,getawayHV3_3,getawayHm7_3
EState_VSA6,getawayHV3_3,getawayREn1_7
EState_VSA6,getawayHV3_3,getawayRmaxP7_2
EState_VSA6,getawayHV3_3,k3_2
EState_VSA6,getawayHV3_3,k_1
EState_VSA6,getawayHV3_3,rho_1
EState_VSA6,getawayHV3_3,rho_2
EState_VSA6,getawayHV4_2,getawayHm7_3
EState_VSA6,getawayHV4_2,getawayREn1_7
EState_VSA6,getawayHV4_2,getawayRmaxP7_2
EState_VSA6,getawayHV4_2,k3_2
EState_VSA6,getawayHV4_2,k_1
EState_VSA6,getawayHV4_2,rho_1
EState_VSA6,getawayHV4_2,rho_2
EState_VSA6,getawayHm7_3,getawayREn1_7
EState_VSA6,getawayHm7_3,getawayRmaxP7_2
EState_VSA6,getawayHm7_3,k3_2
EState_VSA6,getawayHm7_3,k_1
EState_VSA6,getawayHm7_3,rho_1
EState_VSA6,getawayHm7_3,rho_2
EState_VSA6,getawayREn1_7,getawayRmaxP7_2
EState_VSA6,getawayREn1_7,k3_2
EState_VSA6,getawayREn1_7,k_1
EState_VSA6,getawayREn1_7,rho_1
EState_VSA6,getawayREn1_7,rho_2
EState_VSA6,getawayRmaxP7_2,k3_2
EState_VSA6,getawayRmaxP7_2,k_1
EState_VSA6,getawayRmaxP7_2,rho_1
EState_VSA6,getawayRmaxP7_2,rho_2
EState_VSA6,k3_2,k_1
EState_VSA6,k3_2,rho_1
EState_VSA6,k3_2,rho_2
EState_VSA6,k_1,rho_1
EState_VSA6,k_1,rho_2
EState_VSA6,rho_1,rho_2
Temperature[K],FPSA3_1,Ipc
Temperature[K],FPSA3_1,MATSEA1_2
Temperature[K],FPSA3_1,MATSP11_6
Temperature[K],FPSA3_1,MATSP15_4
Temperature[K],FPSA3_1,MATSc25_1
Temperature[K],FPSA3_1,MATSm11_1
Temperature[K],FPSA3_1,MATSm16_6
Temperature[K],FPSA3_1,MoRSEV27_3
Temperature[K],FPSA3_1,MoRSEc2_2
Temperature[K],FPSA3_1,MoRSEm20_1
Temperature[K],FPSA3_1,MoRSEm7_7
Temperature[K],FPSA3_1,MoRSEu23_7
Temperature[K],FPSA3_1,MoRSEu29_1
Temperature[K],FPSA3_1,MoRSEu4_7
Temperature[K],FPSA3_1,MoRSEu5_1
Temperature[K],FPSA3_1,MolWt
Temperature[K],FPSA3_1,PBFscore_1
Temperature[K],FPSA3_1,PEOE_VSA5
Temperature[K],FPSA3_1,PNSA3_1
Temperature[K],FPSA3_1,RDFc14_6
Temperature[K],FPSA3_1,RDFc17_4
Temperature[K],FPSA3_1,RDFc5_1
Temperature[K],FPSA3_1,VSA_EState8
Temperature[K],FPSA3_1,WHIM_P3c_2
Temperature[K],FPSA3_1,c_3
Temperature[K],FPSA3_1,fr_Al_COO
Temperature[K],FPSA3_1,fr_bicyclic
Temperature[K],FPSA3_1,getawayHATSEn6_2
Temperature[K],FPSA3_1,getawayHATSIP2_3
Temperature[K],FPSA3_1,getawayHATSIP4_3
Temperature[K],FPSA3_1,getawayHATSV8_2
Temperature[K],FPSA3_1,getawayHATSc13_3
Temperature[K],FPSA3_1,getawayHATSm8_1
Temperature[K],FPSA3_1,getawayHTc_1
Temperature[K],FPSA3_1,getawayHV1_2
Temperature[K],FPSA3_1,getawayHV3_3
Temperature[K],FPSA3_1,getawayHV4_2
Temperature[K],FPSA3_1,getawayHm7_3
Temperature[K],FPSA3_1,getawayREn1_7
Temperature[K],FPSA3_1,getawayRmaxP7_2
Temperature[K],FPSA3_1,k3_2
Temperature[K],FPSA3_1,k_1
Temperature[K],FPSA3_1,rho_1
Temperature[K],FPSA3_1,rho_2
Temperature[K],Ipc,MATSEA1_2
Temperature[K],Ipc,MATSP11_6
Temperature[K],Ipc,MATSP15_4
Temperature[K],Ipc,MATSc25_1
Temperature[K],Ipc,MATSm11_1
Temperature[K],Ipc,MATSm16_6
Temperature[K],Ipc,MoRSEV27_3
Temperature[K],Ipc,MoRSEc2_2
Temperature[K],Ipc,MoRSEm20_1
Temperature[K],Ipc,MoRSEm7_7
Temperature[K],Ipc,MoRSEu23_7
Temperature[K],Ipc,MoRSEu29_1
Temperature[K],Ipc,MoRSEu4_7
Temperature[K],Ipc,MoRSEu5_1
Temperature[K],Ipc,MolWt
Temperature[K],Ipc,PBFscore_1
Temperature[K],Ipc,PEOE_VSA5
Temperature[K],Ipc,PNSA3_1
Temperature[K],Ipc,RDFc14_6
Temperature[K],Ipc,RDFc17_4
Temperature[K],Ipc,RDFc5_1
Temperature[K],Ipc,VSA_EState8
Temperature[K],Ipc,WHIM_P3c_2
Temperature[K],Ipc,c_3
Temperature[K],Ipc,fr_Al_COO
Temperature[K],Ipc,fr_bicyclic
Temperature[K],Ipc,getawayHATSEn6_2
Temperature[K],Ipc,getawayHATSIP2_3
Temperature[K],Ipc,getawayHATSIP4_3
Temperature[K],Ipc,getawayHATSV8_2
Temperature[K],Ipc,getawayHATSc13_3
Temperature[K],Ipc,getawayHATSm8_1
Temperature[K],Ipc,getawayHTc_1
Temperature[K],Ipc,getawayHV1_2
Temperature[K],Ipc,getawayHV3_3
Temperature[K],Ipc,getawayHV4_2
Temperature[K],Ipc,getawayHm7_3
Temperature[K],Ipc,getawayREn1_7
Temperature[K],Ipc,getawayRmaxP7_2
Temperature[K],Ipc,k3_2
Temperature[K],Ipc,k_1
Temperature[K],Ipc,rho_1
Temperature[K],Ipc,rho_2
Temperature[K],MATSEA1_2,MATSP11_6
Temperature[K],MATSEA1_2,MATSP15_4
Temperature[K],MATSEA1_2,MATSc25_1
Temperature[K],MATSEA1_2,MATSm11_1
Temperature[K],MATSEA1_2,MATSm16_6
Temperature[K],MATSEA1_2,MoRSEV27_3
Temperature[K],MATSEA1_2,MoRSEc2_2
Temperature[K],MATSEA1_2,MoRSEm20_1
Temperature[K],MATSEA1_2,MoRSEm7_7
Temperature[K],MATSEA1_2,MoRSEu23_7
Temperature[K],MATSEA1_2,MoRSEu29_1
Temperature[K],MATSEA1_2,MoRSEu4_7
Temperature[K],MATSEA1_2,MoRSEu5_1
Temperature[K],MATSEA1_2,MolWt
Temperature[K],MATSEA1_2,PBFscore_1
Temperature[K],MATSEA1_2,PEOE_VSA5
Temperature[K],MATSEA1_2,PNSA3_1
Temperature[K],MATSEA1_2,RDFc14_6
Temperature[K],MATSEA1_2,RDFc17_4
Temperature[K],MATSEA1_2,RDFc5_1
Temperature[K],MATSEA1_2,VSA_EState8
Temperature[K],MATSEA1_2,WHIM_P3c_2
Temperature[K],MATSEA1_2,c_3
Temperature[K],MATSEA1_2,fr_Al_COO
Temperature[K],MATSEA1_2,fr_bicyclic
Temperature[K],MATSEA1_2,getawayHATSEn6_2
Temperature[K],MATSEA1_2,getawayHATSIP2_3
Temperature[K],MATSEA1_2,getawayHATSIP4_3
Temperature[K],MATSEA1_2,getawayHATSV8_2
Temperature[K],MATSEA1_2,getawayHATSc13_3
Temperature[K],MATSEA1_2,getawayHATSm8_1
Temperature[K],MATSEA1_2,getawayHTc_1
Temperature[K],MATSEA1_2,getawayHV1_2
Temperature[K],MATSEA1_2,getawayHV3_3
Temperature[K],MATSEA1_2,getawayHV4_2
Temperature[K],MATSEA1_2,getawayHm7_3
Temperature[K],MATSEA1_2,getawayREn1_7
Temperature[K],MATSEA1_2,getawayRmaxP7_2
Temperature[K],MATSEA1_2,k3_2
Temperature[K],MATSEA1_2,k_1
Temperature[K],MATSEA1_2,rho_1
Temperature[K],MATSEA1_2,rho_2
Temperature[K],MATSP11_6,MATSP15_4
Temperature[K],MATSP11_6,MATSc25_1
Temperature[K],MATSP11_6,MATSm11_1
Temperature[K],MATSP11_6,MATSm16_6
Temperature[K],MATSP11_6,MoRSEV27_3
Temperature[K],MATSP11_6,MoRSEc2_2
Temperature[K],MATSP11_6,MoRSEm20_1
Temperature[K],MATSP11_6,MoRSEm7_7
Temperature[K],MATSP11_6,MoRSEu23_7
Temperature[K],MATSP11_6,MoRSEu29_1
Temperature[K],MATSP11_6,MoRSEu4_7
Temperature[K],MATSP11_6,MoRSEu5_1
Temperature[K],MATSP11_6,MolWt
Temperature[K],MATSP11_6,PBFscore_1
Temperature[K],MATSP11_6,PEOE_VSA5
Temperature[K],MATSP11_6,PNSA3_1
Temperature[K],MATSP11_6,RDFc14_6
Temperature[K],MATSP11_6,RDFc17_4
Temperature[K],MATSP11_6,RDFc5_1
Temperature[K],MATSP11_6,VSA_EState8
Temperature[K],MATSP11_6,WHIM_P3c_2
Temperature[K],MATSP11_6,c_3
Temperature[K],MATSP11_6,fr_Al_COO
Temperature[K],MATSP11_6,fr_bicyclic
Temperature[K],MATSP11_6,getawayHATSEn6_2
Temperature[K],MATSP11_6,getawayHATSIP2_3
Temperature[K],MATSP11_6,getawayHATSIP4_3
Temperature[K],MATSP11_6,getawayHATSV8_2
Temperature[K],MATSP11_6,getawayHATSc13_3
Temperature[K],MATSP11_6,getawayHATSm8_1
Temperature[K],MATSP11_6,getawayHTc_1
Temperature[K],MATSP11_6,getawayHV1_2
Temperature[K],MATSP11_6,getawayHV3_3
Temperature[K],MATSP11_6,getawayHV4_2
Temperature[K],MATSP11_6,getawayHm7_3
Temperature[K],MATSP11_6,getawayREn1_7
Temperature[K],MATSP11_6,getawayRmaxP7_2
Temperature[K],MATSP11_6,k3_2
Temperature[K],MATSP11_6,k_1
Temperature[K],MATSP11_6,rho_1
Temperature[K],MATSP11_6,rho_2
Temperature[K],MATSP15_4,MATSc25_1
Temperature[K],MATSP15_4,MATSm11_1
Temperature[K],MATSP15_4,MATSm16_6
Temperature[K],MATSP15_4,MoRSEV27_3
Temperature[K],MATSP15_4,MoRSEc2_2
Temperature[K],MATSP15_4,MoRSEm20_1
Temperature[K],MATSP15_4,MoRSEm7_7
Temperature[K],MATSP15_4,MoRSEu23_7
Temperature[K],MATSP15_4,MoRSEu29_1
Temperature[K],MATSP15_4,MoRSEu4_7
Temperature[K],MATSP15_4,MoRSEu5_1
Temperature[K],MATSP15_4,MolWt
Temperature[K],MATSP15_4,PBFscore_1
Temperature[K],MATSP15_4,PEOE_VSA5
Temperature[K],MATSP15_4,PNSA3_1
Temperature[K],MATSP15_4,RDFc14_6
Temperature[K],MATSP15_4,RDFc17_4
Temperature[K],MATSP15_4,RDFc5_1
Temperature[K],MATSP15_4,VSA_EState8
Temperature[K],MATSP15_4,WHIM_P3c_2
Temperature[K],MATSP15_4,c_3
Temperature[K],MATSP15_4,fr_Al_COO
Temperature[K],MATSP15_4,fr_bicyclic
Temperature[K],MATSP15_4,getawayHATSEn6_2
Temperature[K],MATSP15_4,getawayHATSIP2_3
Temperature[K],MATSP15_4,getawayHATSIP4_3
Temperature[K],MATSP15_4,getawayHATSV8_2
Temperature[K],MATSP15_4,getawayHATSc13_3
Temperature[K],MATSP15_4,getawayHATSm8_1
Temperature[K],MATSP15_4,getawayHTc_1
Temperature[K],MATSP15_4,getawayHV1_2
Temperature[K],MATSP15_4,getawayHV3_3
Temperature[K],MATSP15_4,getawayHV4_2
Temperature[K],MATSP15_4,getawayHm7_3
Temperature[K],MATSP15_4,getawayREn1_7
Temperature[K],MATSP15_4,getawayRmaxP7_2
Temperature[K],MATSP15_4,k3_2
Temperature[K],MATSP15_4,k_1
Temperature[K],MATSP15_4,rho_1
Temperature[K],MATSP15_4,rho_2
Temperature[K],MATSc25_1,MATSm11_1
Temperature[K],MATSc25_1,MATSm16_6
Temperature[K],MATSc25_1,MoRSEV27_3
Temperature[K],MATSc25_1,MoRSEc2_2
Temperature[K],MATSc25_1,MoRSEm20_1
Temperature[K],MATSc25_1,MoRSEm7_7
Temperature[K],MATSc25_1,MoRSEu23_7
Temperature[K],MATSc25_1,MoRSEu29_1
Temperature[K],MATSc25_1,MoRSEu4_7
Temperature[K],MATSc25_1,MoRSEu5_1
Temperature[K],MATSc25_1,MolWt
Temperature[K],MATSc25_1,PBFscore_1
Temperature[K],MATSc25_1,PEOE_VSA5
Temperature[K],MATSc25_1,PNSA3_1
Temperature[K],MATSc25_1,RDFc14_6
Temperature[K],MATSc25_1,RDFc17_4
Temperature[K],MATSc25_1,RDFc5_1
Temperature[K],MATSc25_1,VSA_EState8
Temperature[K],MATSc25_1,WHIM_P3c_2
Temperature[K],MATSc25_1,c_3
Temperature[K],MATSc25_1,fr_Al_COO
Temperature[K],MATSc25_1,fr_bicyclic
Temperature[K],MATSc25_1,getawayHATSEn6_2
Temperature[K],MATSc25_1,getawayHATSIP2_3
Temperature[K],MATSc25_1,getawayHATSIP4_3
Temperature[K],MATSc25_1,getawayHATSV8_2
Temperature[K],MATSc25_1,getawayHATSc13_3
Temperature[K],MATSc25_1,getawayHATSm8_1
Temperature[K],MATSc25_1,getawayHTc_1
Temperature[K],MATSc25_1,getawayHV1_2
Temperature[K],MATSc25_1,getawayHV3_3
Temperature[K],MATSc25_1,getawayHV4_2
Temperature[K],MATSc25_1,getawayHm7_3
Temperature[K],MATSc25_1,getawayREn1_7
Temperature[K],MATSc25_1,getawayRmaxP7_2
Temperature[K],MATSc25_1,k3_2
Temperature[K],MATSc25_1,k_1
Temperature[K],MATSc25_1,rho_1
Temperature[K],MATSc25_1,rho_2
Temperature[K],MATSm11_1,MATSm16_6
Temperature[K],MATSm11_1,MoRSEV27_3
Temperature[K],MATSm11_1,MoRSEc2_2
Temperature[K],MATSm11_1,MoRSEm20_1
Temperature[K],MATSm11_1,MoRSEm7_7
Temperature[K],MATSm11_1,MoRSEu23_7
Temperature[K],MATSm11_1,MoRSEu29_1
Temperature[K],MATSm11_1,MoRSEu4_7
Temperature[K],MATSm11_1,MoRSEu5_1
Temperature[K],MATSm11_1,MolWt
Temperature[K],MATSm11_1,PBFscore_1
Temperature[K],MATSm11_1,PEOE_VSA5
Temperature[K],MATSm11_1,PNSA3_1
Temperature[K],MATSm11_1,RDFc14_6
Temperature[K],MATSm11_1,RDFc17_4
Temperature[K],MATSm11_1,RDFc5_1
Temperature[K],MATSm11_1,VSA_EState8
Temperature[K],MATSm11_1,WHIM_P3c_2
Temperature[K],MATSm11_1,c_3
Temperature[K],MATSm11_1,fr_Al_COO
Temperature[K],MATSm11_1,fr_bicyclic
Temperature[K],MATSm11_1,getawayHATSEn6_2
Temperature[K],MATSm11_1,getawayHATSIP2_3
Temperature[K],MATSm11_1,getawayHATSIP4_3
Temperature[K],MATSm11_1,getawayHATSV8_2
Temperature[K],MATSm11_1,getawayHATSc13_3
Temperature[K],MATSm11_1,getawayHATSm8_1
Temperature[K],MATSm11_1,getawayHTc_1
Temperature[K],MATSm11_1,getawayHV1_2
Temperature[K],MATSm11_1,getawayHV3_3
Temperature[K],MATSm11_1,getawayHV4_2
Temperature[K],MATSm11_1,getawayHm7_3
Temperature[K],MATSm11_1,getawayREn1_7
Temperature[K],MATSm11_1,getawayRmaxP7_2
Temperature[K],MATSm11_1,k3_2
Temperature[K],MATSm11_1,k_1
Temperature[K],MATSm11_1,rho_1
Temperature[K],MATSm11_1,rho_2
Temperature[K],MATSm16_6,MoRSEV27_3
Temperature[K],MATSm16_6,MoRSEc2_2
Temperature[K],MATSm16_6,MoRSEm20_1
Temperature[K],MATSm16_6,MoRSEm7_7
Temperature[K],MATSm16_6,MoRSEu23_7
Temperature[K],MATSm16_6,MoRSEu29_1
Temperature[K],MATSm16_6,MoRSEu4_7
Temperature[K],MATSm16_6,MoRSEu5_1
Temperature[K],MATSm16_6,MolWt
Temperature[K],MATSm16_6,PBFscore_1
Temperature[K],MATSm16_6,PEOE_VSA5
Temperature[K],MATSm16_6,PNSA3_1
Temperature[K],MATSm16_6,RDFc14_6
Temperature[K],MATSm16_6,RDFc17_4
Temperature[K],MATSm16_6,RDFc5_1
Temperature[K],MATSm16_6,VSA_EState8
Temperature[K],MATSm16_6,WHIM_P3c_2
Temperature[K],MATSm16_6,c_3
Temperature[K],MATSm16_6,fr_Al_COO
Temperature[K],MATSm16_6,fr_bicyclic
Temperature[K],MATSm16_6,getawayHATSEn6_2
Temperature[K],MATSm16_6,getawayHATSIP2_3
Temperature[K],MATSm16_6,getawayHATSIP4_3
Temperature[K],MATSm16_6,getawayHATSV8_2
Temperature[K],MATSm16_6,getawayHATSc13_3
Temperature[K],MATSm16_6,getawayHATSm8_1
Temperature[K],MATSm16_6,getawayHTc_1
Temperature[K],MATSm16_6,getawayHV1_2
Temperature[K],MATSm16_6,getawayHV3_3
Temperature[K],MATSm16_6,getawayHV4_2
Temperature[K],MATSm16_6,getawayHm7_3
Temperature[K],MATSm16_6,getawayREn1_7
Temperature[K],MATSm16_6,getawayRmaxP7_2
Temperature[K],MATSm16_6,k3_2
Temperature[K],MATSm16_6,k_1
Temperature[K],MATSm16_6,rho_1
Temperature[K],MATSm16_6,rho_2
Temperature[K],MoRSEV27_3,MoRSEc2_2
Temperature[K],MoRSEV27_3,MoRSEm20_1
Temperature[K],MoRSEV27_3,MoRSEm7_7
Temperature[K],MoRSEV27_3,MoRSEu23_7
Temperature[K],MoRSEV27_3,MoRSEu29_1
Temperature[K],MoRSEV27_3,MoRSEu4_7
Temperature[K],MoRSEV27_3,MoRSEu5_1
Temperature[K],MoRSEV27_3,MolWt
Temperature[K],MoRSEV27_3,PBFscore_1
Temperature[K],MoRSEV27_3,PEOE_VSA5
Temperature[K],MoRSEV27_3,PNSA3_1
Temperature[K],MoRSEV27_3,RDFc14_6
Temperature[K],MoRSEV27_3,RDFc17_4
Temperature[K],MoRSEV27_3,RDFc5_1
Temperature[K],MoRSEV27_3,VSA_EState8
Temperature[K],MoRSEV27_3,WHIM_P3c_2
Temperature[K],MoRSEV27_3,c_3
Temperature[K],MoRSEV27_3,fr_Al_COO
Temperature[K],MoRSEV27_3,fr_bicyclic
Temperature[K],MoRSEV27_3,getawayHATSEn6_2
Temperature[K],MoRSEV27_3,getawayHATSIP2_3
Temperature[K],MoRSEV27_3,getawayHATSIP4_3
Temperature[K],MoRSEV27_3,getawayHATSV8_2
Temperature[K],MoRSEV27_3,getawayHATSc13_3
Temperature[K],MoRSEV27_3,getawayHATSm8_1
Temperature[K],MoRSEV27_3,getawayHTc_1
Temperature[K],MoRSEV27_3,getawayHV1_2
Temperature[K],MoRSEV27_3,getawayHV3_3
Temperature[K],MoRSEV27_3,getawayHV4_2
Temperature[K],MoRSEV27_3,getawayHm7_3
Temperature[K],MoRSEV27_3,getawayREn1_7
Temperature[K],MoRSEV27_3,getawayRmaxP7_2
Temperature[K],MoRSEV27_3,k3_2
Temperature[K],MoRSEV27_3,k_1
Temperature[K],MoRSEV27_3,rho_1
Temperature[K],MoRSEV27_3,rho_2
Temperature[K],MoRSEc2_2,MoRSEm20_1
Temperature[K],MoRSEc2_2,MoRSEm7_7
Temperature[K],MoRSEc2_2,MoRSEu23_7
Temperature[K],MoRSEc2_2,MoRSEu29_1
Temperature[K],MoRSEc2_2,MoRSEu4_7
Temperature[K],MoRSEc2_2,MoRSEu5_1
Temperature[K],MoRSEc2_2,MolWt
Temperature[K],MoRSEc2_2,PBFscore_1
Temperature[K],MoRSEc2_2,PEOE_VSA5
Temperature[K],MoRSEc2_2,PNSA3_1
Temperature[K],MoRSEc2_2,RDFc14_6
Temperature[K],MoRSEc2_2,RDFc17_4
Temperature[K],MoRSEc2_2,RDFc5_1
Temperature[K],MoRSEc2_2,VSA_EState8
Temperature[K],MoRSEc2_2,WHIM_P3c_2
Temperature[K],MoRSEc2_2,c_3
Temperature[K],MoRSEc2_2,fr_Al_COO
Temperature[K],MoRSEc2_2,fr_bicyclic
Temperature[K],MoRSEc2_2,getawayHATSEn6_2
Temperature[K],MoRSEc2_2,getawayHATSIP2_3
Temperature[K],MoRSEc2_2,getawayHATSIP4_3
Temperature[K],MoRSEc2_2,getawayHATSV8_2
Temperature[K],MoRSEc2_2,getawayHATSc13_3
Temperature[K],MoRSEc2_2,getawayHATSm8_1
Temperature[K],MoRSEc2_2,getawayHTc_1
