ATSc11_3,ATSc17_2,ATSm6_2,BertzCT,EState_VSA6,Temperature[K],FPSA3_1,Ipc,MATSEA1_2,MATSP11_6,MATSP15_4,MATSc25_1,MATSm11_1,MATSm16_6,MoRSEV27_3,MoRSEc2_2,MoRSEm20_1,MoRSEm7_7,MoRSEu23_7,MoRSEu29_1,MoRSEu4_7,MoRSEu5_1,MolWt,PBFscore_1,PEOE_VSA5,PNSA3_1,RDFc14_6,RDFc17_4,RDFc5_1,VSA_EState8,WHIM_P3c_2,c_3,fr_Al_COO,fr_bicyclic,getawayHATSEn6_2,getawayHATSIP2_3,getawayHATSIP4_3,getawayHATSV8_2,getawayHATSc13_3,getawayHATSm8_1,getawayHTc_1,getawayHV1_2,getawayHV3_3,getawayHV4_2,getawayHm7_3,getawayREn1_7,getawayRmaxP7_2,k3_2,k_1,rho_1,rho_2
0.0,0.0,0.216150094,66.03910002,0.0,309.1952632,0.027619975,13.60964047,0.0,3.0,0.0,0.0,2.677830668,0.0,-0.074950928,0.003636706,0.111727944,-0.475637398,0.839700801,0.037670489,3.537703582,-1.044288662,82.146,0.276182051,0.0,-43.43328694,3.2e-94,0.0,0.102037817,11.2037037,0.046856547,0.834070403,0,0,0.0,0.737946303,1.131399212,0.0,0.0,0.0,0.009395564,0.043642168,0.336852491,0.038569016,0.0,2.018068507,0.0,0.005976444,0.206492205,0.713649763,0.006580871
0.0,0.0,0.216369213,66.03910002,0.0,312.7957895,0.027593658,13.60964047,0.0,3.0,0.0,0.0,2.669859101,0.0,-0.013560524,0.003648313,0.11130507,-0.460613919,0.771782538,0.03674517,3.534358656,-1.054572907,82.146,0.272392665,0.0,-43.43295225,3.58e-94,0.0,0.101117017,11.2037037,0.046683312,0.859653226,0,0,0.0,0.746746507,1.136414164,0.0,0.0,0.0,0.009402498,0.043817956,0.323524441,0.038762329,0.0,2.017845364,0.0,0.005997158,0.207322688,0.712476411,0.007228752
0.0,0.0,0.217552926,66.03910002,0.0,316.3963158,0.027581961,13.60964047,0.0,3.0,0.0,0.0,2.675583905,0.0,0.00685141,0.003678691,0.111606058,-0.454454995,0.760255036,0.03662639,3.489619616,-1.054928945,82.146,0.272873425,0.0,-43.43841984,4.36e-94,0.0,0.10074998,11.2037037,0.046962371,0.861951001,0,0,0.0,0.737944647,1.113017334,0.0,0.0,0.0,0.009442214,0.044625751,0.339841894,0.039388621,0.0,2.048380325,0.0,0.005914991,0.207462635,0.70940299,0.007344339
0.0,0.0,0.218759774,66.03910002,0.0,319.9968421,0.027649664,13.60964047,0.0,3.0,0.0,0.0,2.665638487,0.0,-0.033022618,0.003688951,0.111632475,-0.455049688,0.919342052,0.034418935,3.453859816,-1.033672037,82.146,0.284090787,0.0,-43.44633998,9.759999999999999e-95,0.0,0.101481912,11.2037037,0.047486198,0.828571231,0,0,0.0,0.728173364,1.123864838,0.0,0.0,0.0,0.0093811,0.043677741,0.34097362,0.039266631,0.0,2.027288597,0.0,0.00608643,0.204784009,0.704031844,0.006585364
0.0,0.0,0.218703004,66.03910002,0.0,323.5973684,0.027640771,13.60964047,0.0,3.0,0.0,0.0,2.653611323,0.0,-0.052481984,0.003694267,0.112205343,-0.452241065,0.774878556,0.034634352,3.522887647,-1.040198231,82.146,0.282416142,0.0,-43.44344647,2.17e-94,0.0,0.101076919,11.2037037,0.047477207,0.858300603,0,0,0.0,0.733983358,1.120145452,0.0,0.0,0.0,0.009381792,0.043706866,0.125831414,0.039028919,0.0,2.034719325,0.0,0.006003124,0.2053582,0.703480212,0.005833533
0.0,0.0,0.221240248,66.03910002,0.0,327.1978947,0.027657031,13.60964047,0.0,3.0,0.0,0.0,2.654277735,0.0,-0.025564442,0.003731437,0.112345547,-0.436880462,0.832221679,0.032224943,3.424578039,-1.034438221,82.146,0.28674603,0.0,-43.45063857,1.37e-94,0.0,0.100880204,11.2037037,0.047600636,0.857015866,0,0,0.0,0.723128245,1.130341473,0.0,0.0,0.0,0.009373002,0.043720109,0.329472004,0.039393979,0.0,2.042539125,0.0,0.006016503,0.20429192,0.700615139,0.006864303
0.0,0.0,0.22131355,66.03910002,0.0,330.7984211,0.027656399,13.60964047,0.0,3.0,0.0,0.0,2.653490734,0.0,-0.015670262,0.003731958,0.112662307,-0.47255612,0.725858078,0.033930173,3.618535747,-1.028584642,82.146,0.29009584,0.0,-43.45552998,1.7099999999999998e-94,0.0,0.100772302,11.2037037,0.048214119,0.794416115,0,0,0.0,0.734376098,1.12293937,0.0,0.0,0.0,0.009356243,0.043484537,0.323602272,0.03907392,0.0,2.030478913,0.0,0.00612817,0.204055039,0.699296978,0.006608196
0.0,0.0,0.22121124,66.03910002,0.0,334.3989474,0.027666631,13.60964047,0.0,3.0,0.0,0.0,2.651923077,0.0,-0.015407962,0.003749255,0.113073749,-0.466617634,0.87615818,0.032946329,3.497901444,-1.030173059,82.146,0.290116084,0.0,-43.45176929,2.3e-94,0.0,0.100139914,11.2037037,0.048448461,0.810895108,0,0,0.0,0.738396321,1.126879941,0.0,0.0,0.0,0.009383797,0.043769036,0.333020818,0.039232973,0.0,2.026860878,0.0,0.006079886,0.204223883,0.693409407,0.006685755
0.0,0.0,0.22293347,66.03910002,0.0,337.9994737,0.02767847,13.60964047,0.0,3.0,0.0,0.0,2.643767454,0.0,-0.012715956,0.003752522,0.113081812,-0.463136401,1.01452309,0.032439781,3.667893318,-1.023649828,82.146,0.293656013,0.0,-43.45697773,1.7e-94,0.0,0.100183255,11.2037037,0.048323057,0.851033695,0,0,0.0,0.741869116,1.136829156,0.0,0.0,0.0,0.009376103,0.043348254,0.333940549,0.0392499,0.0,2.029373126,0.0,0.006221464,0.203409178,0.688557381,0.006146285
0.0,0.0,0.22242748,66.03910002,0.0,341.6,0.027702029,13.60964047,0.0,3.0,0.0,0.0,2.648527545,0.0,-0.030544019,0.003797028,0.113108977,-0.44621165,0.975955727,0.02957558,3.562580593,-1.015831054,82.146,0.300331099,0.0,-43.46456239,1.32e-94,0.0,0.099521106,11.2037037,0.048636816,0.830969534,0,0,0.0,0.746504485,1.125148067,0.0,0.0,0.0,0.009296397,0.042087279,0.328899969,0.038547213,0.0,2.026200965,0.0,0.00621349,0.20229263,0.68665163,0.006856774
