step,temp,press,density,pxx,pyy,pzz,pxy,pxz,pyz,pe,ke,etotal,evdwl,ecoul,epair,ebond,eangle,edihed,eimp,emol,etail,enthalpy,vol
60000,233.20177565187856317,-481.13867418933648423,0.85751316851454106871,86.16432215540724826,-991.27380011974241825,-538.30654460367497904,401.21663757882754453,727.58870637233223988,1252.7392918204693615,-1890.5419721541543367,3472.8704619186605669,1582.3284897645062301,-2550.2534204596036034,-2741.3122922322572776,-5291.5657126918604263,1094.9795839865064409,1557.4108902467776261,719.502952685191417,29.130313619230790323,3401.0237405377060895,-80.009128002080117881,1224.3896564507451785,51010.861907175596571
61000,234.94323997050364028,251.10740487924906006,0.85712091830201386777,316.24945854769396192,-323.96144935755029337,761.03420544760479061,-364.31341442455220658,-197.32603560132659481,-71.23480995525719095,-2053.7809644556436979,3498.8045697346601628,1445.0236052790164649,-2567.792298473500523,-2925.4787030569978015,-5493.2710015304983244,1163.4703703898699132,1532.5576722155187781,710.78864584959785589,32.673348619867986997,3439.4900370748546266,-79.972529616638055927,1631.9182144060928294,51034.20636301261402
62000,232.68838855487564388,-787.98004297010686514,0.85273538486217748122,-1355.1563175738976952,-501.37093192428903876,-507.41287941213482782,-1855.4606887703687335,-894.83922802187953494,743.51063160041883293,-1920.3249362945400662,3465.2250360649004506,1544.9000997703603844,-2505.0054306250476657,-2938.0145199740018143,-5443.0199505990485704,1164.159603308749638,1572.7717250968985354,748.75892113304519171,37.004764765815686189,3522.6950143045091863,-79.563343239998388867,955.40488678311965032,51296.670220562838949
63000,234.17414854094428733,-1457.0982006935307709,0.85862147255496790166,-1370.9301207094397341,-3013.8019876444868714,13.437506273334463458,-825.5548467979946281,-701.21990635990562168,586.39165823061989613,-2287.321440826421167,3487.3511624835136899,1200.0297216570925229,-2547.5542693297443293,-3187.8277050156075347,-5735.3819743453523188,1136.3142994255797475,1525.0540228566815131,748.4764439581579154,38.215767278510966776,3448.0605335189302423,-80.112536839508621256,117.4337024017170279,50945.01735731925146
64000,236.73534075054010373,-398.7086002206857529,0.85778285370542961541,178.04320220854305035,-207.29665683351666416,-1166.8723460370831617,435.30978253184412097,-312.91393465877490598,-580.77078709350382724,-1702.35616585402704,3525.4927621653246206,1823.1365963112975805,-2540.9669733004720911,-2595.543214928235102,-5136.5101882287081025,1099.2940549888974147,1547.6364600715824054,753.64460437764159906,33.578902936559600789,3434.1540223746810625,-80.034290620860005561,1526.614138069928913,50994.824195566652634
65000,232.40695220271453536,-1031.3180871834547361,0.85473648426111092924,-1056.1914220430494424,-540.39514950806096749,-1497.3676899992526614,534.40156551956442854,-137.40503594419672595,352.88167635098471919,-1914.337562563545589,3461.0338501633427768,1546.6962875997971878,-2554.7273895545085907,-2769.9635844629301573,-5324.690974017438748,1121.8759590630420462,1548.8494337518286557,708.38240635791919431,31.24561228110292177,3410.3534114538924769,-79.750053163335763884,776.96393379537516921,51176.575035864610982
66000,233.25491916749203369,-546.57133441445955668,0.84815854950646663024,-347.37156524945288538,-1193.3603420491763245,-98.9820959447502986,-366.9482309502364501,946.21265956424747401,284.01302132957079039,-1667.6181106322369487,3473.6618819029235965,1806.0437712706866478,-2526.7936984862244572,-2578.9301882438057874,-5105.723886730029335,1114.3692653220309694,1557.4684867436117202,733.24463092224311822,33.023393109907573262,3438.105776097792841,-79.136307692015066095,1394.942181895187332,51573.47744491060439
67000,236.44143169947116689,-932.16801588463522421,0.85023726251663245268,-17.93197641592333369,-776.32084214031146985,-2002.2512290976715121,-700.9720869406876318,1080.1556406918627999,-706.29281491707195073,-1892.372728164757973,3521.1158312474763079,1628.7431030827183349,-2538.6336556225628556,-2842.1122668077941853,-5380.7459224303565861,1133.7301533683369144,1583.2667870329360085,738.45222936490893062,32.924024499416624678,3488.3731942655986131,-79.330259250331138787,929.33056699305143411,51447.387395379133523
68000,232.73878796127982582,-98.398374044239290015,0.85279372230689864942,-370.51445085512955302,-332.46366910388667293,407.78299782629721904,1159.5167626435518287,1261.4284010718563422,-1559.6853470899368403,-2175.6095592227416091,3465.9755904262901822,1290.3660312035485731,-2509.9946162933301821,-3056.0446570281319509,-5566.039273321462133,1105.8595878794712917,1530.7836880046347687,722.12626301349428104,31.660175201119496791,3390.4297140987200692,-79.568786337846191259,1216.75832630958962,51293.161146111313428
69000,234.13738831915810579,-824.74054134127368343,0.86008590242769600298,-663.71445371998754581,-1270.1129575022139306,-540.39421280162002859,-1043.0554472411463394,-827.69096296807038016,-20.67032337759071936,-2081.5715527808965817,3486.8037245917653308,1405.2321718108687492,-2571.2590223204929316,-2959.1023442026607881,-5530.3613665231541745,1121.4626290321612032,1557.569997012693193,740.24779077152822993,29.509396925874575857,3448.7898137422571381,-80.249173525030485621,793.50909626481302439,50858.275550397258485
70000,236.7352320770665699,649.54105728105503204,0.85581245858457133391,-746.52491543832854859,1033.0447713932626357,1662.1033158882330554,117.83609142196819164,-1259.2675005304113256,21.824480831458942021,-1948.9478164834122254,3525.4911437861542254,1576.543327302742,-2510.5951231716812799,-2885.3744994917797158,-5395.9696226634605409,1139.7105355856110691,1537.337018830145098,736.8629158571870903,33.111335907105207355,3447.0218061800487703,-79.850445519434302355,2060.7238919188762338,51112.233041133302322
71000,233.90278736096814782,-591.90498755030671418,0.85479227842087079914,-494.15773833111387603,-212.85535005264350161,-1068.7018742671634755,-60.650591618968981322,-673.66670710105893249,-716.19982504057861661,-2042.2147460453661552,3483.3100173257798815,1441.0952712804137263,-2545.3209811032593279,-2954.0751104439414121,-5499.39609154720074,1137.8265024324412025,1558.8354406450271199,729.10936098213517198,31.410041442231058539,3457.1813455018345849,-79.755258963355998958,999.35117079360747994,51173.234628989630437
72000,233.34062471911917669,-52.600931460070022183,0.85221411457393436706,512.30183142269993368,1059.6147407154996927,-1729.7193665184065594,440.79961547528381516,-296.0131181458813785,-903.25770037119673361,-2163.2517412281486031,3474.9382198632001746,1311.6864786350515715,-2505.526240212520861,-3075.8251105520066631,-5581.351350764527524,1137.3882154154352975,1532.8736559236069752,715.72202838000657721,32.115709817330497344,3418.0996095363793756,-79.514706807641346131,1272.3111618299585643,51328.046643007044622
73000,238.98377144544204498,-251.76196799652350933,0.85939289914107952484,57.856640141589991799,-567.83346026691071984,-245.30908386424857781,-840.5585790568890161,-719.6198068647574928,177.72374492222954245,-2307.793209065778683,3558.9766776465371549,1251.1834685807584719,-2558.5720798891265986,-3209.2851606571857701,-5767.8572405463128234,1100.3772539903889083,1598.5088889492558337,726.87963292886149702,34.298255612027965356,3460.0640314805341404,-80.184513773203221376,1064.2970622699849628,50899.287004114521551
74000,231.48319723885060739,-771.75138627814476422,0.85644717089678679134,-912.88257782752089042,-598.00862445639836551,-804.36295655051412723,550.3971717322732502,585.22555026945531154,62.326188016388151425,-2370.5625239925680035,3447.2771739155477917,1076.7146499229797882,-2550.568850846861551,-3266.1781246744285454,-5816.7469755212914606,1118.3595025488361898,1585.7625511811406795,710.8031401606210693,31.259257638124175571,3446.1844515287220929,-79.9096665092653069,501.86246246646987856,51074.35380617469491
75000,236.42186109134729577,128.2637405451104371,0.86050957607022993123,-611.31744225013994765,291.89270762623567634,704.21595625923498574,395.08062679231068159,-513.044984196621499,-998.85436152938063969,-1826.1292691700875821,3520.8243832656366976,1694.6951140955491155,-2567.8199027977211699,-2741.3532689578487407,-5309.1731717555685464,1108.6695935301308964,1610.192383863537998,736.59779641439217812,27.584128777420765743,3483.0439025854821011,-80.288703831900662067,1789.783514683293788,50833.235374837757263
76000,231.93506652498169274,968.33180010616570144,0.86564473868065139328,-223.86393196446567799,2021.3553071608030223,1107.5040251221605558,-83.183542322621818244,-128.98845352808808684,1949.3098605622424202,-2136.3193701715435964,3454.0064687164394854,1317.6870985448958891,-2590.4182325906817823,-3048.4374456838158949,-5638.8556782744972224,1113.7835864098560705,1591.3144550832889763,761.71083202246074961,35.727434587348511741,3502.5363081029545356,-80.767833363311169137,2031.3019005506469057,50531.683343156175397
77000,233.43170908841653954,-455.73025926177899692,0.86189350222911154109,-2127.3527606288494098,-152.43956748977743132,912.60155033329158414,648.38894990097469417,-359.88189111160539824,-1457.6208809038919298,-1556.7924823776031644,3476.2946598593839553,1919.5021774817807909,-2546.2283015885909663,-2361.3159498951617934,-4907.5442514837532144,1089.0878156603321258,1514.1080463234345643,715.95726198307738741,31.598645139306093199,3350.7517691061498226,-80.417829225255502479,1582.1887666980564973,50751.613406469412439
78000,234.33767205248724963,704.31217168193404632,0.86165747032285466833,-37.488538752982833557,1022.772185374973219,1127.6528684238114693,-39.600307373896278307,125.64243572254774506,-54.857351454145231173,-1366.3835676247624633,3489.7863753864999126,2123.4028077617376766,-2543.9938749674834071,-2321.6374586877727779,-4865.6313336552557303,1136.0472627384815496,1578.0589645961815677,751.32714564137745583,33.814393054452715148,3499.2477660304930396,-80.395806581529811297,2644.8494621279687635,50765.515682571603975
79000,232.94152933124692595,535.21011789745045917,0.86254526796685448975,839.95194174427308553,1721.5691948658679848,-955.89078291778810126,24.245318923361903529,-753.96711137966133265,-1049.3038423164057349,-2107.5294844930067484,3468.994840657981058,1361.4653561649743096,-2579.4980605794626172,-3014.7306096492025063,-5594.2286702286655782,1138.4840381818269179,1583.3033906759985712,731.74583675942153604,33.165920118411250428,3486.6991857356579203,-80.478641362320146868,1757.3072604133774348,50713.263926178966358
80000,229.96371703148955135,1012.5555669972002306,0.85920144191311609294,1866.0830199536314922,533.8993360815881033,637.68434495638109638,379.39260190090527658,-292.28920567568434308,-331.82778045928102983,-1672.3098225828600789,3424.648881678649559,1752.3390590957894801,-2558.1872148759007359,-2644.6002473174053193,-5202.7874621933060553,1131.5418153554101082,1617.9328697080011352,744.96407664156140527,36.038877905473242436,3530.4776396104462037,-80.166650110671270113,2504.1406106757926864,50910.628973435974331
81000,229.48517114071995593,-219.86173928066750705,0.8542031524728261882,614.91602128544650441,-331.36329803697691432,-943.13794109047034908,283.45384239240820534,-448.78340188131738842,21.494419882799764565,-1854.1824244871277187,3417.5223154932909893,1563.3398910061632705,-2534.3555013558980136,-2780.7211989991560586,-5315.0767003550536174,1170.9173378285720446,1519.9739458092958557,738.43666271206211604,31.566329517996337017,3460.8942758679263534,-79.700291348726707952,1399.1419002360407831,51208.527732600923628
82000,235.84976543419529094,407.36076476199139051,0.85204976065013360298,-142.1215519887902019,859.54580102200009151,504.65804525276325876,94.827164526991836624,217.70893973664087184,6.6101323331167254338,-1901.4573837403559082,3512.3046620775739939,1610.8472783372180857,-2526.7264486659305476,-2834.2654640288792507,-5360.9919126948107078,1116.5022272387411704,1585.4641033937714383,724.66040254411552723,32.907795777826166272,3459.53452895445389,-79.499371982929801561,1915.8428878708004959,51337.947433144428942
83000,230.36087916137699949,93.66726334820131683,0.84638178445519063331,-795.30734186287520515,63.01488075038976433,1013.2942511570887518,389.75683625628084883,908.57087812097211099,-102.44122362016109662,-1806.4099167579204277,3430.5634705604161354,1624.1535538024957077,-2507.5375618835082605,-2704.9584006366576432,-5212.495962520165449,1091.9580813376207971,1547.4962663505111777,732.00839488359565621,34.623303190517297878,3406.0860457622452486,-78.970528987224540174,1694.7529314794010133,51681.74295106853242
84000,234.87134937024063674,1448.536753319951913,0.85259400613437952288,1385.1957569333865194,1467.0146262379055315,1493.3998767885630059,-168.23011012225379091,-53.985535963041279217,-217.2061221846467447,-1843.9413268758080449,3497.7339657847328453,1653.7926389089248005,-2537.9068691337247401,-2719.8050273586350158,-5257.7118964923602107,1106.2352326639247622,1554.3472246232201996,723.07797148857810043,30.110140840828773179,3413.7705696165517111,-79.550152085454655548,2737.6361775069553914,51305.176330063819478
85000,235.26250804559811058,-939.70599494718101141,0.86230821082048847437,-614.21076017997643248,-905.53223970303827173,-1299.3749849585299216,427.35858291070110226,663.26149604658633052,906.18842637121395001,-1930.6032239015157757,3503.5591504591411649,1572.9559265576253893,-2566.9145242543854692,-2774.3682906127432943,-5341.2828148671287636,1125.4921294353182475,1554.251742292029121,696.7894365802953871,34.146282657969933894,3410.6795909656129879,-80.456523059926894348,877.75742847302024074,50727.205509337276453
86000,236.02310897193731876,65.295386875483814038,0.85724304561391451163,568.24749278479851,-781.93556487682974421,409.57423271848233526,-700.59642050124807611,941.45091911976953725,-483.52751633134613485,-1785.017638852139271,3514.8861160579563148,1729.8684772058170438,-2545.5888292977010678,-2733.0688974427539506,-5278.6577267404554732,1154.1219141234469134,1572.272952379578328,732.03719597567544497,35.20802540961493321,3493.6400878883159749,-79.98392454337410129,1778.4597055692124741,51026.935764003399527
87000,230.7095475137244307,-151.95615865100089081,0.85270301265555326076,-222.21376500352110384,-136.76083953557198924,-96.89387141390957936,730.05842983112779621,680.96603330138168531,1088.2113695884879689,-1984.470829867512748,3435.7558839478720074,1451.2850540803592594,-2528.7651682832170081,-2917.6785708738711946,-5446.4437391570882028,1121.5776051085081235,1588.436815317676519,719.56417985280313587,32.394309010587420516,3461.972909289575,-79.560322794227275267,1337.6009200147000229,51298.61765874808043
88000,230.10024010338059952,-893.97577893100640267,0.85838728710601286398,-1251.9990636664815611,-1040.1797474223556037,-389.74852570418346431,-69.126662792845806393,1243.086455526203963,-809.29759350494771297,-2145.5403627974942538,3426.6820006050193115,1281.1416378075250577,-2553.9978319072270097,-3055.7417442857290553,-5609.7395761929556102,1105.3967459886534925,1577.2736987065104586,748.16209043424203173,33.36667826605588516,3464.1992133954618112,-80.090686477030672563,616.75356940987819598,50958.916190562769771
89000,232.84435074344145278,-362.65344777484227734,0.86015762089308711591,-973.80369945523625574,-624.61408921834231478,510.45744534905310275,-23.656834548061386414,-533.88895106247764488,-532.60364765021222411,-1445.0129694588567872,3467.5476447857490712,2022.5346753268922839,-2516.1639852775656436,-2444.6895890411969958,-4960.8535743187621847,1137.3152697606672064,1598.1396978006644076,747.62104494178925052,32.764592356784781657,3515.8406048599058522,-80.255865121251133587,1753.5713172981570551,50854.035074714294751
90000,234.25743371698760598,381.30226441227449641,0.85368872282868990542,575.16085911540415054,-689.99096442007316909,1258.736898541494611,-151.57135346462104053,-386.59646687681646426,395.68523434166530706,-1684.0217995889624945,3488.5914559031843964,1804.569656314221902,-2500.0210704743399219,-2597.6871939437469337,-5097.7082644180873103,1110.1401219783322176,1540.8329275566709384,732.49011848994746288,30.223296804174093921,3413.6864648291243611,-79.652293173588404329,2089.5068804411089332,51239.385800645839481
91000,240.52371951956146745,498.6017797924986894,0.85824949057181532108,419.27715775193030368,897.35387850350252847,179.17430312206388976,-581.82485445348197572,-859.53857401555285378,-457.83277314279911252,-2038.6168379270429796,3581.9097799548208059,1543.2929420277778263,-2540.5957286880661741,-2959.6463037665625961,-5500.2420324546283155,1162.2252028760681242,1515.720422675492955,752.17438183764136284,31.505187138383355716,3461.6251945275853359,-80.077829554306148907,1913.90506324975604,50967.097916406666627
92000,233.27123108351739234,-673.91438337798467728,0.85561429797335208924,-1004.3412401278088737,-154.52868345382873372,-862.87322655231446333,-344.41321973228281195,-236.78911312536493483,608.78017502067245914,-1781.4999263228903601,3473.9048010281467214,1692.4048747052563613,-2520.3489381502354263,-2798.6939246579599967,-5319.0428628081963325,1143.9878114706355063,1608.4027781460542883,754.19878809160536548,30.953558777010378833,3537.542936485305745,-79.831956406625138811,1189.9396135355091246,51124.070654604933225
93000,230.67653547780898293,-42.987624184178706344,0.85489646888162762473,829.61135029377135197,-646.89717072234384432,-311.67705212396396064,422.38710802657089971,-792.15438833821474418,-1067.6240824632623116,-1921.9021728062944021,3435.2642645161668042,1513.3620917098724021,-2545.0856265735633315,-2821.5969257030556037,-5366.6825522766193899,1106.4761457900672212,1578.4510840116936379,731.7189063570599501,28.134243311503617235,3444.7803794703240783,-79.764980316003828875,1481.2839449991577112,51166.997893795967684
94000,240.96906284135258147,955.40347346702867526,0.85888813978475997413,1187.7920629276468389,1053.2890304345701225,625.12932703887031494,-1755.4428046478217311,-921.47408646422081802,860.5543538775863226,-2070.3849775912467521,3588.5418892658999539,1518.1569116746532018,-2528.0258233318336352,-3036.3542332739916674,-5564.3800566058253025,1162.5575386836364942,1544.9268379018403721,749.56079499937845867,36.949907429723921837,3493.9950790145794599,-80.137417871434180938,2227.7829771440678996,50929.199969674577005
95000,230.23799096853579726,314.84494206519678983,0.85397276978455949337,-269.14162149665605739,992.20025916460747339,221.47618852763855557,-663.73674799667128354,-523.16000898640299965,81.012949533003464353,-1884.0874283362888946,3428.733403984620054,1544.6459756483311594,-2523.3253970686664616,-2862.0259455701584557,-5385.3513426388244625,1148.5150027076970218,1586.066501097767059,733.97516437042077087,32.707246126651696727,3501.26391430253625,-79.678795797787330457,1779.8431214805857508,51222.342644151547574
96000,235.32178416441715285,195.54562994284577826,0.85571621951460929978,-132.77598713603984493,34.407226293765383218,685.00565067081231518,151.16112278899379362,0.69817701480468741249,-174.44573689226928082,-2072.0802482484332359,3504.4418979492425024,1432.3616497008092665,-2520.0572803229038072,-2955.9419982788022025,-5475.9992786017064645,1122.1205590450485943,1523.6727781011063598,724.73139860886476527,33.394294598253239315,3403.9190303532732287,-79.841466060750619249,1578.1415671903962448,51117.981434887427895
97000,231.06859673001881106,-399.55296066952723777,0.8522527485771536071,-54.675366278888773763,-797.45985749915371343,-346.52365823053798977,-259.9876866853845172,-592.08976756186802959,-1018.1652543767969519,-1455.5078713036280078,3441.1028904796967254,1985.5950191760687176,-2530.2608908192514718,-2432.0967636426676108,-4962.3576544619199922,1131.2578314835959645,1587.6823197216331209,754.77367911751662177,33.13595283554605686,3506.849783158291757,-79.518311502032403837,1686.5164517594716926,51325.7198591714332
98000,230.99717439153960186,-1011.9886460257629324,0.85008370307368119612,-1060.7487782305759083,-1534.8682693295809258,-440.34889051713190611,1024.0615327893569884,93.115316155575712287,-156.05837960443037105,-1899.1276584739841837,3440.0392599437277568,1540.911601469743573,-2514.7720262610428108,-2869.5857802080086003,-5384.3578064690509564,1136.1914028663093177,1576.1821922499161701,740.82035196618380724,32.03620091265744918,3485.230147995067,-79.315931590327622303,781.47189729109686596,51456.680870975906146
99000,237.31564240612266303,762.60289186444049392,0.85470264505422210988,-164.61424870170148438,1459.1726915114436451,993.25023278358048628,579.58841294840738101,-64.357445546505957168,-2.353805591234301442,-1813.8454924240484161,3534.1346881242575364,1720.2891957002091203,-2549.0326518409333403,-2751.0586482265653103,-5300.0913000674972864,1129.0454472509854895,1575.3242434026178671,751.66578636105020905,30.210330628796647545,3486.2458076434504619,-79.746895841052136689,2289.4863877721254539,51178.601208031643182
100000,236.2137310313459011,699.76576184132022718,0.8641170619114396656,966.22648599075751008,-451.50796957773144413,1584.5787691109348998,-1359.7907581245774509,-26.397986555394293617,-655.42482178629859391,-1883.9137488317162479,3517.7248839775384113,1633.8111351458221634,-2556.0382288192336091,-2804.3739256668695816,-5360.412154486102736,1123.4768199423390342,1583.9838057243368894,737.10451773241038609,31.933262255300189025,3476.4984056543862607,-80.625295510061178561,2150.4171499221342856,50621.018552649373305
101000,232.26283364195955983,-397.45600440189150504,0.85246126163988700242,-674.73468032006155681,-735.61280895844413408,217.97947607283123261,514.25300466482110551,-282.40305902768250235,-389.39622040523903479,-1795.801279881544815,3458.8876182521098599,1663.0863383705650449,-2530.3709454312024718,-2675.5698276562097817,-5205.9407730874127083,1124.4226528016533848,1536.0126937966319929,720.70834015291961805,28.995806454662425011,3410.1394932058674385,-79.537766536589174393,1365.6501829189121509,51313.165525588883611
102000,231.66950068652809591,1214.2507904427793619,0.85309160048559806722,1043.2602977869648839,1520.648567578403572,1078.8435059629700845,-826.43065807182449589,-137.6434908758172071,-335.37979620762308741,-2007.3067501877551422,3450.0516285207245346,1442.7448783329693924,-2529.9867713042222022,-2932.4007581264540931,-5462.3875294306762953,1119.2336513048812776,1570.3669319858536255,731.00120118878703579,34.47899476339910052,3455.0807792429213805,-79.596579465932933317,2350.7579028231230041,51275.250861432337842
103000,233.09826853773128619,403.69760225959055333,0.85337115170990962554,-442.57245142022537721,946.83277605448097347,706.8324821445158932,-908.44121568927027965,-189.1306987888754918,-941.68779850827922928,-1871.1767039059404851,3471.3290208283615357,1600.1523169224210505,-2536.4134397539673955,-2803.2252384147095654,-5339.6386781686778704,1135.0175320126816132,1564.5768457350652625,736.78893040305706563,32.078666111933131333,3468.4619742627373853,-79.622662621866069799,1901.9372557605283873,51258.453880275337724
104000,235.7036265219486495,73.882732665659091253,0.85078538200632014554,960.34146248276636015,-481.99043814689918008,-256.70282633888876944,-830.63875003562918664,163.14826841426011583,-920.1330661479836408,-1887.2689766879400395,3510.1283428353231102,1622.8593661473830707,-2513.2545527604379458,-2863.9902874008430445,-5377.2448401612809903,1134.4256282021317475,1580.6199825862154285,740.97629041415734719,33.953962270836569814,3489.9758634733407234,-79.38140081179173535,1678.2584113656794216,51414.242355135938851
105000,236.85771243573310585,995.3344529337032327,0.85725877280232598565,1498.7466025281992188,733.62724332654943282,753.62951294636116018,-526.30048290204854311,-248.65688208815288363,-79.723236485939850127,-1845.3184690186615171,3527.3151368436219855,1681.9966678249604684,-2517.1337592810473325,-2871.7042332564851677,-5388.8379925375320454,1143.0702667832224506,1617.8633125004821522,749.49584616410072613,33.090098071065199292,3543.5195235188707557,-79.985391947813965885,2422.6866112309871824,51025.999628663310432
106000,232.94698506236110802,-436.64279447474564222,0.85637888960062835686,-941.33697150787315877,-950.61551009597417305,582.02409817961154204,995.47630230358345216,660.23169789457574552,237.48295759906210378,-1940.3211606691604629,3469.0760880986649681,1528.7549274295045052,-2543.5932812415376247,-2871.2872456662666991,-5414.8805269078038691,1122.2111683288305812,1573.0111432081230305,744.37755975267123176,34.959494949018974808,3474.5593662386436336,-79.903295613557716592,1203.4881598084443795,51078.426096046256134
107000,232.20752140778790817,-1103.2772321454860958,0.85354178401027513967,-1337.739127430183089,-617.94518917613788744,-1354.1473798301376519,1057.3450881468406806,1141.3378873520359775,-477.66870718151159281,-1712.6402368713074793,3458.0639014356297594,1745.4236645643222801,-2541.2455394623234497,-2658.0349754653943819,-5199.2805149277173768,1129.5174088665937688,1586.3221365372069158,739.75197615971205778,31.048756492897645387,3486.6402780564103523,-79.638583242169644905,920.8314714494584905,51248.206756979656348
108000,231.32913725576912611,-940.31020844979025242,0.85215715808636027795,-1824.0257515456446527,-501.50575081569121494,-495.39912298803591284,124.62320519225906423,691.41069690644587808,35.524479335036204475,-1788.2601067466407585,3444.9828930803705589,1656.7227863337298004,-2544.2843006512716784,-2775.722470669147242,-5320.0067713204180109,1150.5349742144535412,1590.5816385588263984,754.2104776608841803,36.419574139613459351,3531.7466645737777071,-79.509392558167178322,952.79063146342116397,51331.477307436820411
109000,230.17412282132937662,-329.73704776598862054,0.85011559050409191141,645.02383270762345546,162.15670084937886486,-1796.3916768549670451,-75.336648261411113481,-423.41852295219723601,-869.91277578395715864,-1916.500956756137839,3427.7822714245417046,1511.2813146684038657,-2545.2437860837630978,-2860.8970142620328261,-5406.1408003457954692,1172.7706776064214864,1557.4470447109974884,727.11461498991502594,32.307506282323842584,3489.6398435896576302,-79.318906804697576263,1263.8417667712406001,51454.750755414250307
110000,234.18898487063592029,-299.55874671955160693,0.85692474661549067338,81.564746910244267042,21.889090921898606723,-1002.1300779907978722,713.20406250454948349,945.9191712271177721,-501.25165377750118978,-1539.9749758304344596,3487.5721069896408153,1947.5971311592063557,-2525.7967163745656762,-2488.0440581452185143,-5013.8407745197846452,1121.8971171335783765,1598.4048942901067676,722.7264442149412389,30.837343050723696081,3473.8657986893499583,-79.954226077807732054,1724.5900418478370284,51045.889379954474862
111000,239.01052802811616971,539.65413693796665484,0.85497071521456502463,892.43301228842869932,110.54088254624053889,615.98851597923192003,587.69373121977082519,-960.91178881328175976,192.4712587556324479,-1609.9587231092205002,3559.3751400740684403,1949.4164169648479401,-2536.9527094465461232,-2526.5540803112467074,-5063.5067897577937401,1133.0519348345208073,1563.6878858715820115,724.46774503381379873,32.34050090865588345,3453.5480666485727852,-79.771907771550615962,2352.0811744673424073,51162.554511240959982
112000,235.14895566042466157,-798.03446610810010498,0.85158514153259601276,-1804.7021521369356378,-214.10044144181640036,-375.30080474554858938,116.47952773018950268,264.01545974859845956,443.35395370667424686,-2259.8207654275734058,3501.8681139168725167,1242.047348489299111,-2532.3988119265291061,-3192.6534643361760573,-5725.0522762627051634,1146.2146757922198503,1546.6788467770938951,740.30493639182509469,32.033051873992405945,3465.2315108351313029,-79.456021312861750516,644.22393186699503076,51365.957071487406211
113000,236.31637536656879206,-1134.8807419104284691,0.85139354482696638637,-1465.5716173269374849,-921.27045684265738146,-1017.8001515616913366,117.21348783419097117,273.72249974331072053,3.9938850169697386328,-2032.9023216991263325,3519.2534764545143844,1486.3511547553880519,-2540.0340514127610732,-2944.4730481897272512,-5484.5070996024878696,1141.6455513231687746,1542.5236310653322107,733.23059441396026159,34.205001100900815914,3451.6047779033619918,-79.43814463655127156,635.99820517190426017,51377.516412307180872
114000,234.02676768443555488,-420.00415679708174821,0.85580350558712059428,-626.63263515103483314,-1136.7846685980105121,503.40483335780248808,-89.704084389525377219,677.78941589210410257,-827.8342826652462918,-1800.8619845848575096,3485.1563480495724434,1684.2943634647149338,-2532.6731539825118489,-2690.5484773807052079,-5223.2216313632161473,1116.4259485059799317,1550.2584428613452019,724.48944777754650204,31.185807633487989676,3422.3596467783600019,-79.849610171890574861,1371.2118032017947371,51112.767752301384462
115000,229.61548492815538225,-460.72303717846654081,0.85976930393310690981,-1762.1279249821441226,48.353790330772682182,331.60502311597190328,-725.38066391491975082,478.01716163724461239,358.62373778928179036,-1899.9169314534524347,3419.4629649669072933,1519.5460335134548586,-2544.7356741896819585,-2811.4885470992639966,-5356.2242212889459552,1124.6993547740601116,1556.9679184065580557,742.30274927382674832,32.337267381048718562,3456.3072898354935205,-80.219633722717333058,1177.6946498778374917,50877.003427053234191
116000,237.06893453878689115,136.65410614294395941,0.86018082700759590509,-1125.9727209261820917,1617.9229780119173938,-81.987938656902443313,315.56979858272035244,484.07388595877745274,136.56266780047613452,-1886.6578421889448691,3530.4606832295762615,1643.8028410406313924,-2552.9777515962218786,-2753.4228861543615494,-5306.4006377505829732,1098.0835499877239272,1557.3820168939873838,731.45638371596214711,32.820844963964454166,3419.7427955616381041,-80.258030336963656737,1745.1501628998196338,50852.663125323975692
117000,233.62446676627794773,-1925.697018373985884,0.84936189341173673473,-2241.2801255267459055,-1780.0209530314245967,-1755.7899765637860128,-543.1856472246672638,215.28197103285285152,932.72891784390617431,-2310.8616137734502445,3479.1652316802101268,1168.3036179067598823,-2547.0324421629611606,-3226.3782844629204192,-5773.4107266258806703,1134.471265083326216,1520.2912781532468216,773.85797738430505888,33.928592231553025726,3462.5491128524308806,-79.248584097885384381,-278.05016100009947877,51500.410086652242171
118000,233.32325013462585162,-123.38053748870156312,0.85977244874776248551,22.725322441857944256,-1711.9118553368866742,1319.0449204289238878,-621.70104185873924507,-567.55880971883425445,665.88803604888141763,-1913.3319086740946204,3474.6794753441831745,1561.347566670088554,-2535.1513814068739521,-2853.3191842788651229,-5388.4705656857395297,1113.6823947369430243,1579.4654340829592911,748.2383868076951785,33.752441384047088491,3475.1386570116455914,-80.219927145474628105,1469.8009111402730014,50876.817332760212594
119000,233.07872821181899781,-235.83620594583484831,0.86560801514088370201,-572.27327708753534807,227.59529166995628202,-362.83063241992556414,802.82040596980209557,259.52663890475008657,-474.36736973983471444,-1767.6816901796375987,3471.0380238130628641,1703.3563336334252654,-2559.3923628690458827,-2708.5973794498622738,-5267.9897423189086112,1159.9470575864713737,1581.0578837267694325,727.96257071805166561,31.340540107978249296,3500.3080521392707851,-80.764406922176689818,1529.5488149882157813,50533.827156811224995
